MOF,kh_co2,kh_n2,kh_sel,pq_co2,pq_n2,iast_b_co2,iast_b_n2,iast_b_sel,t_sel_co2/n2,t_sel_co2/h2o,t_sel_n2/h2o,water_resistance
RSM2722,0.000298584,4.31E-06,69.27703016,4.467166409,0.394762943,0.486824994,0.239348328,45.04845385,133.9351253,0.001149647,8.58E-06,0.014779042
RSM2724,0.0248322,4.91E-06,5057.474542,3.660228288,0.4278918,3.263170419,0.034803034,2076.634508,220.1337095,0.000254723,1.16E-06,0.000444692
RSM2728,0.000132928,6.05E-06,21.97157025,3.827121724,0.544583154,0.305068583,0.377601844,17.89372665,22.5023153,0.034613339,0.001538212,0.419038655
RSM2729,0.00196696,1.39E-05,141.5079137,2.148719211,0.869822949,1.245540553,0.261134601,105.6406031,138.4378385,0.313412661,0.002263923,0.337304581
RSM2738,8.75E-05,5.71E-06,15.32399299,4.198702585,0.513896225,0.240987697,0.384340037,13.88726309,21.78445726,0.029799864,0.001367942,0.534640422
RSM2742,4.43E-05,1.61E-06,27.51552795,1.630748508,0.149331589,0.113853676,0.109076397,23.11818289,192.3611495,0.002035354,1.06E-05,0.013679741
RSM2752,0.00163515,8.87E-06,184.3461105,1.925911625,0.615117465,1.171982475,0.176137639,147.3690783,152.761911,0.89041206,0.005828757,0.588062115
RSM2754,2.08E-05,1.86E-06,11.1827957,1.661412676,0.178502394,0.062443927,0.133814284,10.33534922,21.26917565,0.004353842,0.000204702,0.269854282
RSM2759,6.68E-05,5.09E-06,13.1237721,4.796704533,0.471688011,0.177120854,0.35129316,11.16702334,15.92910915,0.011123693,0.000698325,0.509467238
RSM2771,0.00036164,1.40E-06,258.3142857,3.400675634,0.132230854,0.685993463,0.067477479,225.1637905,49.23492964,0.160145793,0.003252687,0.676831151
RSM2772,0.00055331,1.50E-06,368.8733333,4.033788247,0.145886054,0.756127599,0.079786367,209.8958337,65.58924943,5.88E-05,8.97E-07,0.000670224
RSM2774,0.000156123,3.36E-06,46.46517857,4.568196229,0.316768585,0.409848328,0.230142605,39.4424209,23.37555237,0.000260816,1.12E-05,0.009354853
RSM2783,7.09E-06,1.44E-06,4.923611111,0.786289292,0.143770273,0.025175038,0.119889863,4.650772501,12.41749046,1.396018094,0.112423529,0.89739002
RSM2785,0.000937151,8.92E-06,105.0617713,6.148717333,0.768363525,1.511965434,0.390146527,85.83245558,109.7347694,0.065592825,0.00059774,0.233821259
RSM2789,2.77E-05,3.47E-06,7.982708934,2.966262307,0.34498081,0.087298491,0.276852,6.983875529,7.405562488,0.214711135,0.028993224,0.969342633
RSM2800,0.000156943,4.20E-06,37.36738095,4.602055677,0.40075122,0.341713703,0.271286938,27.89786256,58.70537311,0.009998797,0.000170322,0.163690578
RSM2808,2.70E-05,1.91E-06,14.13612565,2.651345351,0.18453793,0.086295217,0.14590558,13.0994254,23.98197517,0.001069118,4.46E-05,0.100483309
RSM2817,0.000228261,1.75E-06,130.4348571,1.946875734,0.155967444,0.360723649,0.080998186,98.63629356,94.77794578,0.000610147,6.44E-06,0.004309756
RSM2818,0.00071653,1.25E-05,57.3224,3.671458349,0.731748065,0.874505247,0.36059359,53.71330029,100.234437,0.016669076,0.000166301,0.065865007
RSM2819,0.000181299,4.08E-06,44.43602941,2.585817127,0.358369862,0.371772169,0.226819252,36.30232003,35.35174342,2.777476454,0.078566888,0.839294535
RSM2826,0.000615318,6.16E-06,99.88928571,2.553784101,0.446824858,0.793577847,0.203907741,86.19721676,159.7592134,0.001050142,6.57E-06,0.004837269
RSM2827,0.000150823,7.11E-06,21.21279887,4.333069781,0.603043852,0.376886922,0.428628515,19.47454987,29.34306159,0.006815175,0.000232258,0.126741848
RSM2831,6.82E-05,4.86E-06,14.03292181,6.206970537,0.468347281,0.200644991,0.357242337,12.43949704,39.93322195,0.000565667,1.42E-05,0.035397848
RSM2836,0.000247304,2.80E-06,88.32285714,1.722678192,0.24729251,0.456649499,0.13689109,73.88311934,70.57256554,0.956471491,0.013553021,0.791161736
RSM2839,8.25E-05,5.31E-06,15.53672316,4.123986633,0.472375615,0.209873559,0.356341988,13.04452139,13.76540549,0.415128207,0.030157354,0.94704148
RSM2842,6.23E-05,2.99E-06,20.8361204,2.233876625,0.270446079,0.159284651,0.192721527,18.30548,43.6564223,0.004559044,0.00010443,0.090002434
RSM2843,0.00161134,5.20E-06,309.8730769,5.328557458,0.456715424,1.300701615,0.185769104,155.0749365,126.7724587,0.000505871,3.99E-06,0.003087133
RSM2845,0.000325878,8.63E-06,37.76106605,4.250011486,0.669969083,0.637374522,0.424519185,33.2533036,36.31952207,0.024658941,0.000678945,0.156663862
RSM2850,0.000213456,3.86E-06,55.29948187,4.089906404,0.368023908,0.39194938,0.226735936,38.28662137,28.43832722,0.006035919,0.000212246,0.087613986
RSM2852,0.000332186,7.08E-06,46.91892655,3.313412204,0.533671784,0.541463042,0.311255519,38.52912782,29.18546854,0.043082942,0.001476178,0.238695993
RSM2861,0.000119224,2.98E-06,40.00805369,3.975174485,0.286018803,0.281011764,0.19860617,31.33784911,86.72497716,0.024532799,0.00028288,0.433914196
RSM2873,0.00063964,8.01E-06,79.85518102,1.454739503,0.466479559,0.531153296,0.184701191,63.69239875,83.13230855,0.035637494,0.000428684,0.103926815
RSM2879,0.000375745,8.63E-06,43.53939745,5.815664881,0.7352691,0.836020877,0.477655793,38.76497362,44.88409864,0.003714496,8.28E-05,0.032839359
RSM2882,2.12E-05,1.13E-06,18.76106195,1.322603806,0.103130745,0.062094964,0.076733005,17.92303645,203.9992791,0.001772209,8.69E-06,0.027538205
RSM2891,0.00480393,4.48E-06,1072.305804,3.457596052,0.39724629,2.670949301,0.065957665,896.8871347,379.5997589,9.94E-05,2.62E-07,0.000178667
RSM2895,0.000501028,1.05E-05,47.71695238,5.104509389,0.837333443,0.930776259,0.509742882,40.44189964,182.9864905,0.001146384,6.26E-06,0.007810868
RSM2896,0.000158878,2.52E-06,63.0468254,3.804810768,0.240797302,0.369770593,0.167766771,48.81618568,57.3100877,0.000302253,5.27E-06,0.005423049
RSM2898,0.000113634,3.62E-06,31.39060773,5.414358443,0.343151727,0.318812757,0.256665926,27.51090603,147.9448611,0.00024538,1.66E-06,0.005685202
RSM2904,0.00013401,4.11E-07,326.0583942,3.082263082,0.040030385,0.309057253,0.025733761,265.9947685,103.4448046,0.000152633,1.48E-06,0.002602216
RSM2905,0.000223729,5.63E-06,39.73872114,3.944321552,0.480415907,0.466518931,0.302648254,34.14039324,44.09758809,0.014682006,0.000332944,0.153983924
RSM2910,0.000364064,8.00E-06,45.508,1.344242288,0.482001649,0.414901453,0.253273379,36.28213464,36.60475137,39.68065657,1.084030217,0.960459255
RSM2922,0.000305273,1.36E-06,224.4654412,3.606267643,0.128713266,0.614800426,0.080663513,168.8085535,564.9188401,0.000848332,1.50E-06,0.006311551
RSM2924,7.51E-05,4.92E-06,15.26422764,6.982774271,0.468603975,0.232146644,0.36193906,14.20575678,18.30716482,0.035833099,0.001957327,0.659771629
RSM2929,0.000215428,6.54E-06,32.94006116,6.958312697,0.589704702,0.514598539,0.41935016,27.17872974,52.83875415,0.002607488,4.93E-05,0.057636794
RSM2943,3.43E-05,1.11E-06,30.9009009,1.884957362,0.105475733,0.089858946,0.07879054,25.25949486,39.6855032,0.0195921,0.000493684,0.403157233
RSM2950,0.0002155,3.72E-06,57.93010753,3.05761359,0.327141191,0.42281848,0.201036725,46.58176937,80.92281663,0.003258785,4.03E-05,0.035839018
RSM2953,0.00103015,8.00E-06,128.76875,2.406314459,0.582599885,1.02997968,0.217786312,104.7455295,248.1747824,0.006232319,2.51E-05,0.016856504
RSM2958,5.40E-05,4.11E-06,13.13868613,4.87367131,0.390327651,0.169461003,0.298319524,12.58129989,17.01396207,0.011452499,0.000673124,0.391376451
RSM2965,9.41E-05,3.69E-06,25.50135501,5.471135727,0.35702171,0.251195575,0.265844473,20.92771289,43.25477535,0.002626161,6.07E-05,0.087629728
RSM2966,6.13E-05,2.48E-06,24.71774194,3.345307852,0.245212741,0.168846245,0.193964547,19.27997514,24.6282619,0.002269782,9.22E-05,0.145183009
RSM2972,0.00023861,5.84E-06,40.85787671,1.817878021,0.419342323,0.341428758,0.237150001,31.88705325,33.17478883,4.750245097,0.143188405,0.933372037
RSM2975,0.000250328,6.97E-06,35.91506456,5.587027832,0.596403384,0.587985421,0.405524985,32.11340532,58.29295035,0.003846489,6.60E-05,0.051257025
RSM2981,6.52E-05,4.45E-06,14.65168539,5.347003606,0.420991303,0.19126336,0.316824626,13.37058068,26.16819326,0.004103577,0.000156815,0.173663319
RSM2982,0.000106709,2.66E-06,40.11616541,1.367366504,0.234096574,0.191745601,0.14346934,29.60081895,31.39119967,17.21977709,0.548554285,0.944977717
RSM2985,0.000158043,6.66E-06,23.73018018,5.455266731,0.590609445,0.406128549,0.412512933,21.80536549,58.71503676,0.00102394,1.74E-05,0.020945989
RSM2992,5.29E-05,1.79E-06,29.55307263,0.905822911,0.158119473,0.10943205,0.103282098,23.46696377,23.84990526,0.747957813,0.031361039,0.797685243
RSM2998,0.000337168,3.66E-06,92.12240437,6.354185092,0.342954564,0.83460064,0.230534309,80.18267959,120.553249,0.000121258,1.01E-06,0.001279877
RSM3003,0.000284874,7.63E-06,37.33604194,4.942181669,0.64141297,0.629590062,0.419339319,33.25291313,83.69047863,0.003280035,3.92E-05,0.031728989
RSM3007,2.39E-05,2.28E-06,10.48245614,2.135033348,0.219468267,0.070776213,0.169850309,9.229079804,17.46606846,0.004431603,0.000253726,0.381811732
RSM3012,0.000379253,5.74E-06,66.07195122,5.019097332,0.508583138,0.505073793,0.293296901,38.14035928,24.61816481,0.004243995,0.000172393,0.065803694
RSM3013,0.000102097,5.33E-06,19.15515947,5.2885628,0.500438878,0.287199504,0.369661876,17.20744705,32.71556224,0.003801467,0.000116198,0.117180657
RSM3015,1.94E-05,1.58E-06,12.27848101,1.683784662,0.149432248,0.056413532,0.111208552,11.23524434,12.48998888,0.105661014,0.008459656,0.88522685
RSM3019,8.36E-05,5.35E-06,15.62616822,5.608126422,0.517101209,0.221319836,0.395286541,12.40068661,13.93493114,0.266588774,0.019130972,0.969182158
RSM3032,0.000278857,4.93E-07,565.63286,1.419154297,0.047364002,0.447294193,0.023589511,419.9636894,585.708513,0.019473248,3.32E-05,0.06406908
RSM3040,0.000155706,5.42E-06,28.72804428,2.256653828,0.425873309,0.302531957,0.266660348,25.12755516,40.43976856,0.034915225,0.000863388,0.29682759
RSM3044,0.000340989,7.25E-06,47.03296552,3.834156248,0.58860177,0.595766938,0.360026955,36.65040696,45.56256178,0.004562065,0.000100127,0.036619193
RSM3062,4.47E-05,4.16E-06,10.74519231,3.997937937,0.404692681,0.139719514,0.311754257,9.926178783,12.97659451,0.025910513,0.001996711,0.746297538
RSM3065,0.000245969,2.98E-06,82.53993289,4.127030729,0.281876556,0.443538696,0.172612757,56.91097764,54.85600754,0.388201704,0.00707674,0.808041761
RSM3076,0.00023443,3.90E-06,60.11025641,2.579108747,0.35798632,0.460693915,0.210766761,48.41141481,85.59656327,0.002240223,2.62E-05,0.016091835
RSM3083,0.00278144,4.14E-06,671.8454106,3.045811636,0.330897007,1.453950064,0.067340257,478.2028311,135.6440007,0.000360755,2.66E-06,0.000985741
RSM3084,0.000547962,3.04E-07,1802.506579,0.368417034,0.029860076,0.251520063,0.005221464,1066.885442,55.25472591,0.005103382,9.24E-05,0.028010086
RSM3092,0.000240629,6.35E-06,37.89433071,4.832051602,0.542041138,0.537088753,0.361615159,32.89552716,61.45908429,0.000837814,1.36E-05,0.008890467
RSM3110,0.00145373,8.43E-06,172.4472123,5.948380108,0.729325643,1.306932666,0.341344003,84.80048869,106.3943927,0.021353603,0.000200702,0.122515141
RSM3120,0.274803,5.77E-06,47626.16984,1.282662515,0.467855114,1.276446147,0.011288947,2504.300713,44.27272727,6.64E-06,1.50E-07,1.48E-05
RSM3126,0.000668075,1.24E-05,53.87701613,5.637448805,0.98896823,1.256806166,0.573936221,48.50003907,87.94999436,0.011485912,0.000130596,0.054519647
RSM3130,0.000267724,7.45E-06,35.93610738,4.825760892,0.548154152,0.419231235,0.337423188,27.51795318,48.83596055,0.024215395,0.000495852,0.481269752
RSM3145,0.000277407,5.06E-06,54.82351779,2.498745733,0.428301239,0.478033929,0.241191881,43.89686008,57.36724686,0.029341742,0.000511472,0.212227824
RSM3148,0.000425537,6.94E-06,61.31657061,1.635867458,0.477277458,0.56612886,0.233483877,53.70266255,124.2329462,0.003687115,2.97E-05,0.012866446
RSM3150,0.00105936,1.06E-05,99.93962264,3.471625585,0.806081383,1.334191905,0.372177054,79.3973719,112.8103219,0.000763227,6.77E-06,0.002695519
RSM3159,0.000703013,9.23E-06,76.16608884,2.126463307,0.618169215,0.934573453,0.278986462,74.19381972,44.85662897,0.125679702,0.002801809,0.23441805
RSM3169,0.000186208,4.38E-06,42.51324201,4.677315689,0.408832627,0.37938803,0.276818455,30.35470415,54.94595259,0.002740994,4.99E-05,0.055044747
RSM3176,0.000102794,6.42E-06,16.01152648,6.551742338,0.584746548,0.278355317,0.435579428,14.15368682,19.17738905,0.012029863,0.000627294,0.427666878
RSM3180,0.000470417,6.55E-06,71.81938931,5.905644166,0.574853558,0.821039786,0.344720443,52.75147197,69.11016207,0.014906315,0.000215689,0.134314113
RSM3195,0.000454555,6.67E-06,68.14917541,3.568057303,0.518192214,0.73753567,0.269300996,60.65721827,58.86765697,3.151817243,0.053540729,0.920927547
RSM3200,0.000311926,3.69E-06,84.53279133,1.396194892,0.293332868,0.411457498,0.141748639,64.29001117,64.15307017,0.005819144,9.07E-05,0.022110175
RSM3205,0.000290476,2.07E-06,140.32657,1.167070174,0.177165606,0.370477134,0.082322654,99.67344384,24.67493843,0.000714809,2.90E-05,0.003059491
RSM3206,3.31E-05,2.39E-06,13.84937238,2.527549453,0.226298411,0.09795543,0.17460837,12.42512814,23.54019307,0.00337157,0.000143226,0.176284259
RSM3213,0.00104688,3.04E-06,344.3684211,1.369163297,0.249276616,0.66714729,0.069449645,212.7595764,427.6747553,0.004046034,9.46E-06,0.009971613
RSM3217,3.94E-05,1.55E-06,25.41935484,2.034814209,0.147871208,0.111742817,0.109671218,22.56650853,83.28532361,0.001063461,1.28E-05,0.027752422
RSM3226,0.000122186,7.61E-06,16.05597898,6.416247161,0.690837833,0.323594443,0.509894067,14.05589537,23.84061283,0.005476968,0.000229733,0.202655189
RSM3256,8.91E-05,3.70E-06,24.08108108,3.96354635,0.349778747,0.238878363,0.253927264,20.83554676,51.42038186,0.058429719,0.001136314,0.650884515
RSM3265,0.000102078,5.39E-06,18.93840445,4.585555825,0.497335968,0.262462039,0.362495042,16.03621419,19.8002054,0.019841757,0.001002099,0.442677375
RSM3266,0.000111084,3.80E-06,29.23263158,3.547232552,0.345367275,0.280748403,0.245868841,25.2901393,51.67931936,0.002042482,3.95E-05,0.037007838
RSM3273,7.84E-05,1.53E-06,51.24183007,3.1534752,0.146303039,0.208679271,0.11096479,41.65158537,11.06818182,2.06E-05,1.86E-06,0.000562739
RSM3275,0.000861995,3.71E-06,232.3436658,3.623373558,0.344247554,0.686568258,0.152749123,99.55026371,45.73303223,0.00245267,5.36E-05,0.019939968
RSM3284,0.000103475,4.77E-06,21.69287212,3.415399306,0.430258201,0.26534526,0.302913176,19.4012892,41.30161044,0.006026004,0.000145902,0.111654953
RSM3286,0.000111762,6.08E-06,18.38190789,5.128041532,0.562926218,0.29339004,0.413314725,15.721787,16.12819206,0.793922419,0.049225754,0.92389125
RSM3287,3.02E-05,2.86E-06,10.55944056,3.118805686,0.280188938,0.095800883,0.216295066,9.809803705,13.87748838,0.009830539,0.00070838,0.549699564
RSM3305,3.98E-05,3.05E-06,13.04918033,2.779054692,0.287690594,0.115470712,0.21409875,11.94524687,38.41193649,0.004739326,0.000123382,0.191813331
RSM3317,9.49E-05,4.32E-08,2196.759259,3.225715306,0.004215485,0.23040148,0.002947592,1731.232252,22.95330359,0.292890565,0.012760279,0.771634613
RSM3320,4.13E-05,4.20E-06,9.833333333,3.833502722,0.410795974,0.127716462,0.325937482,8.678606384,9.700023821,0.08665028,0.008932997,0.929505771
RSM3323,2.17E-05,2.74E-06,7.919708029,2.043354577,0.269100181,0.068903348,0.217819418,7.006177758,9.657503425,0.02333789,0.002416555,1.123388236
RSM3324,0.000366122,1.69E-06,216.6402367,2.500783393,0.160486339,0.611001217,0.081934738,165.1624921,122.192589,0.000545406,4.46E-06,0.002155711
RSM3334,2.62E-05,2.81E-06,9.323843416,2.368908367,0.280318916,0.081454209,0.224569104,8.033428667,11.22371197,0.014182476,0.001263617,0.909857276
RSM3337,2.28E-05,4.44E-06,5.135135135,2.22874739,0.448996016,0.076000128,0.376469824,4.471174036,4.566934359,0.132603407,0.02903554,0.913175942
RSM3341,0.000147966,5.20E-06,28.455,1.466850839,0.393831343,0.26970761,0.244365879,24.44500077,37.27040788,0.033004222,0.000885534,0.207305372
RSM3355,4.28E-05,4.39E-06,9.749430524,4.420270166,0.440529896,0.136859588,0.349070883,8.683584284,8.648290746,3.486750945,0.403172262,0.904390955
RSM3363,0.000169694,4.94E-06,34.35101215,2.900543312,0.413912641,0.301836179,0.26441237,25.28290343,24.57109876,0.030175923,0.001228106,0.413622574
RSM3364,0.000248064,6.49E-06,38.22249615,4.695425544,0.573691953,0.575007349,0.38216383,33.32431529,60.33216062,0.002920053,4.84E-05,0.030583073
RSM3369,0.000120461,1.97E-06,61.14771574,0.861045461,0.159280766,0.212072553,0.0926302,50.70715931,19.2277754,0.056953837,0.002962061,0.267801933
RSM3372,0.000346343,5.58E-06,62.06863799,5.97677861,0.499867122,0.748044343,0.328242439,50.47426824,72.81381018,0.000662644,9.10E-06,0.007769254
RSM3373,0.000196252,6.12E-06,32.06732026,8.789444323,0.577811698,0.505806705,0.419715653,26.6911223,79.2624171,0.000140454,1.77E-06,0.003807656
RSM3388,0.000387869,9.39E-06,41.30660277,2.611800508,0.657509483,0.535014643,0.36889847,32.12153087,33.22394988,0.618016207,0.018601527,0.750760242
RSM3391,0.00037617,1.10E-05,34.19727273,9.736535332,0.953954795,0.935001722,0.675325971,30.6645347,81.60285836,0.00158044,1.94E-05,0.021947083
RSM3396,2.91E-05,3.62E-06,8.038674033,3.150655518,0.353237573,0.09329704,0.282763926,7.30770965,7.826639437,0.156579983,0.02000603,0.929132383
RSM3399,7.50E-05,4.31E-06,17.40139211,3.993411853,0.40077639,0.198502145,0.300707465,14.62037175,24.35400313,0.005528376,0.000227001,0.182568379
RSM3405,6.24E-05,3.99E-06,15.63909774,3.869612498,0.36779757,0.18806622,0.277642305,15.00246337,37.00779408,0.009049891,0.00024454,0.20988224
RSM3407,0.000132918,6.09E-06,21.82561576,2.390201577,0.506828626,0.295399218,0.340354168,19.22275747,27.75286403,0.031796369,0.001145697,0.248739402
RSM3408,0.000305303,8.55E-06,35.70795322,3.126424253,0.618592989,0.583372372,0.375061068,34.44937057,58.24062175,0.017509643,0.000300643,0.108453719
RSM3410,6.09E-05,3.96E-06,15.37878788,3.702618623,0.376863525,0.174154907,0.288081163,13.38931241,14.12520743,0.441711383,0.031271143,0.885221596
RSM3415,3.47E-05,6.23E-07,55.69823435,0.935159217,0.059800691,0.083198105,0.040059114,45.99911904,53.93272593,0.174615984,0.003237663,0.706973419
RSM3416,0.000182759,6.62E-06,27.6070997,5.944534516,0.574426446,0.449396107,0.40809817,24.38945401,34.26918045,0.00783197,0.000228543,0.13140494
RSM3419,0.000199335,6.94E-06,28.72262248,4.651094872,0.586066658,0.443448247,0.397039815,24.73695858,30.81491245,0.162221733,0.005264391,0.787299001
RSM3420,4.11E-05,3.48E-06,11.81034483,3.716045029,0.333793439,0.129014584,0.259539995,11.00960997,22.49470135,0.002005468,8.92E-05,0.179507779
RSM3423,0.000272556,8.97E-06,30.38528428,6.082704275,0.724450275,0.656511399,0.499863159,29.08898461,37.19094474,0.015736667,0.000423132,0.167680661
RSM3426,0.000818662,2.05E-05,39.93473171,3.834456659,1.255746813,0.907126678,0.675313481,29.75088846,32.8630287,0.443908532,0.01350784,0.657338259
RSM3438,4.70E-05,1.15E-06,40.86956522,0.856047395,0.099628628,0.103735945,0.066950441,34.31731029,61.02061824,0.002156617,3.53E-05,0.025065803
RSM3442,2.91E-05,2.52E-06,11.54761905,1.674260999,0.236564025,0.08163552,0.168251437,10.74627131,11.02685977,0.767313552,0.069585863,0.912922023
RSM3455,0.000137408,5.00E-06,27.4816,5.778441047,0.470244448,0.371311973,0.338277832,24.31100065,62.49219618,0.000422845,6.77E-06,0.010061054
RSM3457,2.49E-05,2.39E-06,10.41841004,2.119731526,0.229102136,0.072091345,0.175902522,9.077128468,11.54330453,0.042917661,0.00371797,0.834305031
RSM3461,0.000765001,1.12E-05,68.30366071,3.308893739,0.743662205,0.906953678,0.359101966,55.93771772,107.1523206,0.002941695,2.75E-05,0.012147511
RSM3468,0.000325345,3.80E-06,85.61710526,2.549590581,0.333724473,0.511093815,0.188423293,60.07633853,95.59844361,0.006651704,6.96E-05,0.041668482
RSM3469,5.18E-05,9.78E-07,52.96523517,1.37066385,0.093933338,0.124637265,0.063189915,43.68552479,116.5482178,0.071547689,0.000613889,0.802934708
RSM3474,0.00028831,3.09E-06,93.30420712,3.458535318,0.283397673,0.533209171,0.166777761,70.81037467,279.7119862,0.032783618,0.000117205,0.248692371
RSM3478,0.000169564,6.10E-06,27.79737705,7.697873695,0.579730419,0.453172139,0.420261078,23.88259157,88.63313978,0.000747505,8.43E-06,0.020906573
RSM3481,0.00179163,1.53E-05,117.1,3.379860002,0.805692164,1.176125457,0.277803089,93.76785885,145.18053,0.024897056,0.00017149,0.068942412
RSM3485,0.00022131,3.17E-06,69.81388013,2.607678965,0.275064911,0.470777552,0.169904486,61.36889731,321.6357598,0.014250013,4.43E-05,0.085004475
RSM3497,0.000435597,5.87E-06,74.20732538,4.398859195,0.532871993,0.786592678,0.317758684,54.8264203,42.5485356,0.028568203,0.000671426,0.17382893
RSM3517,0.000129533,5.47E-06,23.68062157,5.428601824,0.503971344,0.370106588,0.369452839,22.18733942,39.09919124,0.005021192,0.000128422,0.098760987
RSM3545,9.30E-05,4.96E-06,18.75,7.566902984,0.478118032,,,,,,,
RSM3546,2.26E-05,1.74E-06,12.98850575,2.275754436,0.167293247,0.067110334,0.126095392,11.78765999,43.28724505,0.00418326,9.66E-05,0.215887452
RSM3548,0.000273528,9.53E-06,28.70178384,5.904516143,0.798215189,0.615658127,0.553788377,24.62255979,25.62571176,0.137820801,0.005378223,0.690526003
RSM3554,2.28E-05,3.19E-06,7.147335423,2.487510039,0.316190011,0.073489867,0.256418011,6.34769946,7.711228219,0.075330615,0.009768952,1.029053631
RSM3565,5.32E-05,1.71E-06,31.11111111,3.186963237,0.161706391,0.146673905,0.122409255,26.53847859,103.6605652,0.000681541,6.57E-06,0.024241736
RSM3582,8.51E-05,3.67E-06,23.1880109,3.729937341,0.336529809,0.222671276,0.246609483,19.99824321,33.8438685,0.005760647,0.000170212,0.157191669
RSM3594,0.000167731,3.15E-06,53.24793651,1.1349424,0.259606896,0.258312574,0.144179527,39.68070418,40.93308464,0.541142229,0.013220167,0.616377729
RSM3596,0.000249536,4.53E-06,55.08520971,3.938208681,0.40212992,0.521185048,0.252501708,45.71566572,80.72411005,0.002207,2.73E-05,0.021897858
RSM3604,4.15E-05,1.94E-06,21.39175258,0.936445222,0.169362866,0.092694709,0.111035441,18.48973744,21.05328071,0.08874428,0.004215223,0.515292687
RSM3610,0.000191732,1.50E-06,127.8213333,2.212411139,0.138218457,0.357320952,0.076167636,103.9023629,17.59325494,0.02021093,0.001148789,0.169437144
RSM3616,0.000192479,4.00E-06,48.11975,0.529952515,0.223316214,0.189073457,0.104780849,39.96557538,41.16505017,9.364863983,0.227495508,0.975190009
RSM3629,0.000574926,2.44E-06,235.6254098,3.446721062,0.228446246,0.862504965,0.111509474,171.3117921,25.829678,0.000672289,2.60E-05,0.003482299
RSM3630,0.000107945,5.49E-06,19.66211293,5.792755483,0.518537402,0.273205825,0.390175562,15.50841127,20.82647868,0.004609917,0.000221349,0.25184906
RSM3657,6.68E-05,5.36E-06,12.46268657,4.910954723,0.516270956,0.183216293,0.390030601,10.40405954,10.86003809,0.985975828,0.090789353,0.970448828
RSM3683,2.18E-05,3.23E-06,6.749226006,2.285466784,0.323459999,0.073026737,0.262922034,6.151660108,6.571192339,0.110908688,0.016878016,0.993544077
RSM3692,9.23E-05,3.38E-06,27.30769231,5.581705183,0.338015783,0.251090465,0.25869369,21.49719551,34.87257597,0.003895768,0.000111714,0.20375151
RSM3704,9.55E-05,4.04E-06,23.63861386,5.62068753,0.389937045,0.258599333,0.296365231,19.32580397,42.77502527,0.00110405,2.58E-05,0.052657172
RSM3705,1.95E-05,3.38E-06,5.769230769,2.040524915,0.337387994,0.063740382,0.279709956,5.047126086,5.746736649,0.106082094,0.018459536,0.967857145
RSM3706,0.00101157,4.58E-06,220.8668122,1.827863615,0.329012844,0.720910717,0.102845768,155.2503093,159.650172,0.003715334,2.33E-05,0.010866919
RSM3715,0.000205974,3.55E-06,58.02084507,1.904360771,0.339583368,0.324666507,0.21672571,33.17909033,6.863466309,0.024687798,0.003596987,0.144081952
RSM3728,0.000427215,5.56E-06,76.83723022,6.438207569,0.497846529,,,,,,,
RSM3735,3.92E-05,3.44E-06,11.39534884,3.217654984,0.333489208,0.119428896,0.258255714,10.24228598,16.98182787,0.009527286,0.000561028,0.554101607
RSM3749,0.000315379,8.99E-06,35.0810901,5.418905126,0.740401858,0.602336418,0.472028521,28.262352,44.862627,0.005765374,0.000128512,0.075928629
RSM3754,3.16E-05,2.98E-06,10.60402685,2.740191737,0.29398367,0.092901057,0.234709798,8.766512517,9.621229379,0.07188352,0.007471345,0.868570572
RSM3760,5.87E-05,3.40E-06,17.26470588,2.267749565,0.304563234,0.141549383,0.220303277,14.23064034,15.08444004,0.434615499,0.028812173,0.876460214
RSM3761,3.42E-05,1.30E-06,26.30769231,0.519140039,0.102292009,0.066678451,0.065527246,22.53725414,83.6821242,0.004674143,5.59E-05,0.066199684
RSM3765,0.000294372,5.61E-06,52.47272727,3.537870299,0.493607484,0.596066918,0.289361801,45.62377744,196.3199155,0.006041939,3.08E-05,0.039044832
RSM3766,6.17E-05,4.16E-06,14.83173077,3.664506078,0.410535916,0.163591685,0.310325081,11.67566881,12.06446664,0.025089056,0.002079583,0.624565541
RSM3770,6.12E-05,4.66E-06,13.13304721,3.713803889,0.450047962,0.168694272,0.338962604,11.02264874,11.33623902,0.479900975,0.04233335,0.892542458
RSM3775,0.000490425,1.31E-05,37.4370229,3.970561427,0.929474528,0.827347319,0.565522938,32.4022418,68.08654102,0.005888719,8.65E-05,0.035560075
RSM3784,5.57E-05,4.24E-06,13.13679245,4.402894042,0.397990265,0.164993291,0.307308513,11.89129391,15.62587237,0.019411407,0.001242261,0.698812823
RSM3793,0.000179724,7.57E-06,23.74161162,6.396216605,0.65552453,0.419363623,0.464449515,19.99814263,47.94996128,0.003033764,6.33E-05,0.069457753
RSM3796,0.000423432,8.66E-06,48.89515012,4.789301163,0.653008828,0.658606956,0.386152082,37.77507651,38.66856525,1.266796263,0.032760364,0.850605188
RSM3799,0.000761624,4.25E-06,179.2056471,2.062955407,0.357293326,1.014358528,0.142582587,157.5659651,209.1566702,0.14554942,0.000695887,0.270126205
RSM3801,0.000601951,2.94E-06,204.7452381,4.724249146,0.275855246,0.863807001,0.157826459,121.2200128,56.55278132,0.000217211,3.84E-06,0.001799199
RSM3812,5.20E-05,3.38E-06,15.38461538,2.791444693,0.313129187,0.15052033,0.235491149,14.15656844,17.60684738,0.032923764,0.001869941,0.522926424
