MOF,kh_co2,kh_n2,kh_sel,pq_co2,pq_n2,iast_b_co2,iast_b_n2,iast_b_sel,t_sel_co2/n2,t_sel_co2/h2o,t_sel_n2/h2o,water_resistance
str_m3_o12_o15_pcu_sym.174,0.000311186,4.27E-06,72.87728337,3.743785834,0.369777008,1.495040085,0.134780956,61.83576308,70.92161338,0.016031276,0.000226042,0.126599227
str_m3_o14_o14_pcu_sym.131,0.000140258,4.54E-06,30.8938326,2.577382449,0.352294962,0.748972741,0.144540354,28.88632664,48.62226733,0.011884412,0.000244423,0.152353865
str_m3_o14_o16_pcu_sym.116,5.86E-05,1.66E-06,35.30120482,2.640332687,0.158989533,0.538629382,0.094901818,31.6395959,20.36962765,1.114290007,0.054703504,0.916624278
str_m3_o14_o16_pcu_sym.244,0.000169398,4.76E-06,35.58781513,2.786932306,0.383016718,0.91242355,0.153534307,33.12885873,38.22486823,0.127132961,0.003325923,0.575799074
str_m3_o22_o22_pcu_sym.40,9.94E-05,4.74E-06,20.97046414,2.062109021,0.38580261,0.641640008,0.187997362,19.02633338,31.66006799,0.004765302,0.000150515,0.064260444
str_m3_o4_o16_pcu_sym.143,5.07E-05,2.66E-06,19.06015038,1.716525681,0.219994295,0.385675772,0.127641739,16.84399353,17.63531152,0.877808185,0.049775598,0.904267557
str_m3_o4_o17_pcu_sym.145,6.44E-05,4.02E-06,16.0199005,2.9241595,0.35937705,0.565097511,0.213553401,14.75136888,16.82792848,0.230210346,0.013680255,0.842069743
str_m3_o4_o22_pcu_sym.72,0.000104558,5.05E-06,20.70455446,4.07590726,0.445910853,0.893835499,0.259985296,19.16568006,19.789036,2.094929708,0.105863151,0.91041775
str_m3_o4_o5_pcu_sym.243,0.000188295,6.21E-06,30.32125604,4.556546044,0.547037733,1.371175978,0.280135565,27.286031,33.60686301,0.094799259,0.00282083,0.563558535
str_m3_o4_o9_pcu_sym.187,0.000267209,3.21E-06,83.24267913,3.366540438,0.273998365,1.46585076,0.102029606,80.09012459,81.53564444,0.002810381,3.45E-05,0.024235334
str_m3_o5_o13_pcu_sym.93,0.000212657,6.59E-06,32.26965099,3.881804765,0.543417382,1.373751334,0.251115803,30.49646519,33.27504137,1.593180395,0.047879141,0.89079256
str_m3_o5_o29_pcu_sym.79,0.000341153,1.12E-05,30.46008929,5.663543937,0.867996875,1.670837466,0.363908953,25.59510327,24.36341404,0.070839577,0.002907621,0.442152046
str_m4_o1_o11_acs_sym.5,0.0364868,6.15E-06,5932.813008,1.603419167,0.473984565,1.595223646,0.013914363,639.107122,59.52896852,0.003226546,5.42E-05,0.022006628
str_m4_o1_o14_acs_sym.10,0.0166601,3.92E-06,4250.02551,1.063930091,0.308298096,1.057314082,0.009323639,632.1701596,102.3034096,0.016410068,0.000160406,0.090271383
str_m4_o1_o14_acs_sym.139,0.0202583,5.71E-06,3547.863398,1.769203122,0.443195412,1.757108074,0.018051104,542.6379181,119.7381424,0.00305472,2.55E-05,0.019968424
str_m4_o1_o14_acs_sym.44,0.0379107,6.13E-06,6184.453507,2.122024888,0.532605785,2.108096018,0.024212531,485.3618312,73.48100621,0.002724104,3.71E-05,0.019228481
str_m4_o1_o15_acs_sym.167,0.00284089,4.76E-06,596.8256303,4.395096525,0.420916275,3.049193707,0.045472482,373.8107371,220.3844524,0.000860112,3.90E-06,0.004875751
str_m4_o1_o15_acs_sym.172,0.263333,7.42E-06,35489.62264,1.253032878,0.544052582,1.249501946,0.00793985,877.2837314,60.446335,0.001535511,2.54E-05,0.010083954
str_m4_o1_o15_acs_sym.33,0.0191308,5.56E-06,3440.791367,2.291579921,0.475876897,2.267859089,0.030765269,410.9327621,108.3402582,0.004434557,4.09E-05,0.027845824
str_m4_o1_o22_acs_sym.155,0.0403548,6.39E-06,6315.305164,1.878279691,0.514781556,1.868597412,0.014453954,720.6833844,101.0260255,0.001434317,1.42E-05,0.008717879
str_m4_o1_o22_acs_sym.202,0.139672,7.45E-06,18747.91946,1.776552093,0.532503129,1.771707272,0.009776325,1010.256772,32.96122945,0.000295224,8.96E-06,0.001609113
str_m4_o1_o22_acs_sym.203,0.00244582,4.27E-06,572.7915691,2.939571429,0.36593256,2.132078782,0.045091496,263.5870245,94.93980446,0.000435765,4.59E-06,0.002818443
str_m4_o1_o22_acs_sym.22,0.05538,5.23E-06,10588.91013,1.797930778,0.421745814,1.791529644,0.011172648,893.8883791,109.9725832,0.000306347,2.79E-06,0.001827471
str_m4_o1_o22_acs_sym.73,0.00235014,5.89E-06,399.0050934,4.933959328,0.533515427,3.014673783,0.098706225,170.2594414,61.17450308,0.000621729,1.02E-05,0.004493093
str_m4_o1_o22_acs_sym.92,0.0525844,5.92E-06,8882.5,2.221921849,0.515861051,2.209598101,0.020724403,594.3560502,112.7694018,0.000323416,2.87E-06,0.002005523
str_m4_o1_o4_acs_sym.145,0.0120109,3.74E-06,3211.470588,1.874363314,0.298880985,1.863991326,0.014648172,709.3749933,175.3887065,0.001612555,9.19E-06,0.013566733
str_m4_o1_o4_acs_sym.170,0.0119813,5.03E-06,2381.968191,2.414290949,0.432562269,2.288878406,0.030945244,412.3293365,67.9263191,0.003342583,4.92E-05,0.024329531
str_m4_o1_o4_acs_sym.68,0.0616541,6.18E-06,9976.391586,1.438167663,0.45256178,1.434734519,0.004611854,1734.248766,65.02306978,0.007743006,0.000119081,0.042990633
str_m4_o1_o4_acs_sym.81,0.111253,4.78E-06,23274.68619,1.299347468,0.325377066,1.298754283,0.000620457,11668.9242,105.8973459,0.014083202,0.000132989,0.076643908
str_m4_o11_o15_acs_sym.209,0.00343476,5.46E-06,629.0769231,4.946542762,0.491592603,2.880707226,0.076241682,210.6308952,128.2373554,0.000842733,6.57E-06,0.006779118
str_m4_o11_o22_acs_sym.203,0.00829872,4.83E-06,1718.161491,3.203198173,0.42418849,2.594863532,0.038916187,371.7060762,54.45508957,0.001118723,2.05E-05,0.008283033
str_m4_o11_o22_acs_sym.225,0.00618495,6.67E-06,927.2788606,4.213288212,0.543271588,3.392951311,0.044066462,429.224854,73.0727972,0.00348169,4.76E-05,0.018235158
str_m4_o11_o22_acs_sym.282,0.00578838,5.13E-06,1128.339181,3.439740218,0.44880231,2.542144341,0.049667272,285.3286075,79.77518966,0.000429223,5.38E-06,0.003095523
str_m4_o11_o22_acs_sym.57,0.04636,3.89E-06,11917.73779,2.068096767,0.340174101,2.063101414,0.008263424,1391.797275,145.2093677,0.001437965,9.90E-06,0.008943274
str_m4_o12_o15_acs_sym.133,0.00203397,6.37E-06,319.3045526,3.377021491,0.522245274,2.092898405,0.080414821,145.0866548,221.0638598,0.00029174,1.32E-06,0.001979387
str_m4_o12_o15_acs_sym.171,0.0318153,4.98E-06,6388.614458,2.761051109,0.434098906,2.751243106,0.014545098,1054.454236,46.43280433,0.000724264,1.56E-05,0.003039324
str_m4_o12_o15_acs_sym.218,0.00222375,9.25E-06,240.4054054,3.52541158,0.653639718,2.622520392,0.08203852,178.2036025,143.6891213,0.000314131,2.19E-06,0.00157889
str_m4_o14_o14_acs_sym.115,0.0470017,1.25E-05,3760.136,1.805451342,0.815508881,1.791386824,0.019765924,505.228299,320.8734349,0.010270558,3.20E-05,0.052839322
str_m4_o14_o14_acs_sym.127,2.6596,2.19E-05,121442.9224,1.087664729,0.998528662,1.084244206,0.007959324,759.3925911,114.816822,0.006001585,5.23E-05,0.027826647
str_m4_o14_o14_acs_sym.41,0.030276,4.76E-06,6360.504202,0.674314899,0.291515274,0.671418544,0.004961469,754.3944063,220.4170295,0.065766441,0.000298373,0.247174151
str_m4_o14_o22_acs_sym.127,0.00998654,4.67E-06,2138.445396,1.114284402,0.339248403,1.106945318,0.008305854,742.9461065,147.8348354,0.002915118,1.97E-05,0.012023368
str_m4_o14_o22_acs_sym.54,0.0153644,7.94E-06,1935.062972,2.061736703,0.575113339,2.037964718,0.026954434,421.4847497,113.3001131,0.003812774,3.37E-05,0.014310627
str_m4_o14_o22_acs_sym.98,0.0288281,6.58E-06,4381.170213,0.81257329,0.380250429,0.807109246,0.009344759,481.4815395,128.2821225,0.001594865,1.24E-05,0.006916213
str_m4_o14_o24_acs_sym.190,0.0405071,7.82E-06,5179.936061,1.939967707,0.555991547,1.932185206,0.0099807,1079.203084,93.11008998,0.005055987,5.43E-05,0.023763155
str_m4_o17_o17_acs_sym.124,0.00523057,1.35E-05,387.4496296,5.686839263,0.94321987,3.423273029,0.121244405,157.3965664,147.2450814,0.023310919,0.000158314,0.151286507
str_m4_o17_o17_acs_sym.171,0.00527929,3.39E-05,155.7312684,4.422992525,1.296628663,3.441647845,0.151918181,126.2909124,108.6272718,0.087338237,0.000804018,0.341824177
str_m4_o17_o17_acs_sym.22,0.00265945,1.61E-05,165.1832298,5.245739552,0.891724774,2.807578316,0.17445647,89.71399988,185.1823873,0.023187733,0.000125216,0.17322738
str_m4_o17_o17_acs_sym.32,0.00333367,1.68E-05,198.4327381,4.500755997,0.845326221,2.287210027,0.173985846,73.28372703,280.2488704,0.028791813,0.000102737,0.249049551
str_m4_o2_o17_acs_sym.99,0.000629418,7.62E-06,82.6007874,5.540880596,0.617686407,1.923917306,0.205172343,52.27367153,125.8900486,0.017694248,0.000140553,0.196375577
str_m4_o22_o22_acs_sym.116,0.00429779,1.15E-05,373.7208696,3.867919795,0.814969009,2.996284442,0.088973098,187.7326227,51.91158843,0.000684262,1.32E-05,0.003605504
str_m4_o22_o22_acs_sym.26,0.00569652,1.63E-05,349.4797546,4.888393486,1.183575518,4.134620985,0.102071369,225.8120889,103.2031573,0.000696766,6.75E-06,0.003198928
str_m4_o22_o22_acs_sym.29,0.0040033,7.83E-06,511.2771392,5.088888329,0.656392128,,,,,,,
str_m4_o22_o22_acs_sym.73,0.0109062,1.25E-05,872.496,3.625221058,0.908755538,3.371915472,0.075971888,247.4224942,98.85222039,0.00099429,1.01E-05,0.004958037
str_m4_o22_o22_acs_sym.91,0.00680686,6.81E-06,999.5389134,4.46946076,0.572388224,,,,,,,
str_m4_o22_o22_acs_sym.97,0.00402543,1.61E-05,250.0267081,5.247271054,1.178743734,,,,,,,
str_m4_o22_o24_acs_sym.130,0.00390873,1.63E-05,239.7993865,5.2403439,1.201805504,4.105504201,0.134279849,170.4398246,94.49497262,0.000724703,7.67E-06,0.003488336
str_m4_o22_o24_acs_sym.2,0.00582533,1.59E-05,366.372956,4.946286969,1.14082969,4.087148848,0.111618693,204.1262894,58.64170548,0.001003026,1.71E-05,0.004731185
str_m4_o22_o24_acs_sym.30,0.00527097,1.33E-05,396.3135338,4.898440737,0.988152702,3.833551448,0.102213894,209.0772523,98.2576897,0.001177604,1.20E-05,0.005822017
str_m4_o22_o24_acs_sym.66,0.00389869,1.22E-05,319.5647541,4.552755494,0.913808656,3.668735265,0.104060257,196.5381679,176.8851132,0.003127253,1.77E-05,0.014930916
str_m4_o22_o24_acs_sym.91,0.00640345,1.29E-05,496.3914729,4.74935038,0.961342556,3.909492619,0.098023589,222.3336608,126.0435675,0.001085981,8.62E-06,0.005157309
str_m4_o4_o11_acs_sym.161,0.0246718,2.57E-06,9599.922179,0.664647698,0.203944896,0.661878721,0.005040011,732.0865,64.69204655,0.011881874,0.000183668,0.064556312
str_m4_o4_o11_acs_sym.80,0.0209573,7.43E-06,2820.632571,2.182565392,0.573964198,2.163554487,0.025858983,466.4142625,239.8478812,0.002604638,1.09E-05,0.015446771
str_m4_o4_o14_acs_sym.127,0.00938124,7.36E-06,1274.625,2.501053632,0.546713676,2.370551955,0.032621764,405.0955353,135.0896153,0.002650469,1.96E-05,0.013803944
str_m4_o4_o14_acs_sym.3,0.0338181,1.28E-05,2642.039063,2.504404033,0.845425376,2.482378184,0.028855872,479.5668629,112.9816012,0.000641777,5.68E-06,0.003142584
str_m4_o4_o15_acs_sym.13,0.0193259,5.48E-06,3526.624088,0.89088848,0.330303316,0.885856816,0.007443115,663.4744546,118.2328656,0.005401639,4.57E-05,0.027534715
str_m4_o4_o15_acs_sym.20,0.101788,5.74E-06,17733.10105,1.426528903,0.486941358,1.421254996,0.009681024,818.4009517,448.7151846,0.013828467,3.08E-05,0.062587137
str_m4_o4_o22_acs_sym.111,0.0153408,9.41E-06,1630.265675,2.872872216,0.709918713,2.839460155,0.037985178,416.7129835,312.0779962,0.000644584,2.07E-06,0.003804415
str_m4_o4_o22_acs_sym.138,0.0123437,8.87E-06,1391.62345,2.876650849,0.678464762,2.802751289,0.038645532,404.297165,188.3243298,0.001955762,1.04E-05,0.010636299
str_m4_o4_o22_acs_sym.167,0.0342846,8.44E-06,4062.156398,1.967584896,0.617710586,1.95600823,0.016372364,666.0007233,91.96748346,0.002676339,2.91E-05,0.01318612
str_m4_o4_o22_acs_sym.183,0.0059692,7.94E-06,751.7884131,3.244728258,0.627179793,2.764825851,0.041972281,367.2151805,120.490562,0.00189981,1.58E-05,0.010793657
str_m4_o4_o4_acs_sym.127,0.00539249,8.08E-06,667.3873762,3.618338068,0.642673242,2.721930161,0.058880885,257.7021668,392.4484765,0.00210395,5.36E-06,0.014346714
str_m4_o4_o5_acs_sym.113,0.00488991,4.63E-06,1056.136069,3.883989592,0.403498256,3.068800201,0.036057804,474.4437886,130.3724818,0.000915681,7.02E-06,0.004709129
str_m4_o4_o5_acs_sym.136,0.00115539,2.68E-06,431.1156716,3.077221878,0.242365796,1.838544202,0.044130286,232.2484138,162.0118422,0.0017925,1.11E-05,0.01438534
str_m4_o4_o9_acs_sym.52,0.0505514,5.44E-06,9292.536765,1.933399634,0.425815444,1.929564602,0.00521911,2061.001359,29.34299136,0.000162661,5.54E-06,0.000809128
str_m4_o5_o14_acs_sym.104,0.00263688,4.71E-06,559.8471338,3.809186236,0.405702103,2.82951174,0.042979951,366.9957263,191.5446803,0.000389587,2.03E-06,0.002527024
str_m4_o5_o14_acs_sym.175,0.00340858,4.20E-06,811.5666667,3.17368989,0.375449799,2.512548706,0.034741721,403.1610685,158.7616096,0.000179048,1.13E-06,0.001072512
str_m4_o5_o24_acs_sym.154,0.00221245,4.89E-06,452.4437628,5.310359054,0.441266,3.122809002,0.080065716,217.4273896,134.0098425,0.001106089,8.25E-06,0.007744435
str_m4_o5_o24_acs_sym.178,0.00841597,5.10E-06,1650.190196,3.048948525,0.415666063,2.733344562,0.027797766,548.1506113,66.85843414,0.001358237,2.03E-05,0.007913207
str_m5_o1_o16_sra_sym.18,0.000359857,8.76E-06,41.07956621,5.384777335,0.727860436,1.882338866,0.302011486,34.74479631,37.24530781,0.787439147,0.021141969,0.887054508
str_m5_o1_o16_sra_sym.187,0.000215101,4.90E-06,43.89816327,4.557524929,0.434214512,1.388344374,0.199529724,38.78868212,42.73981648,0.015632795,0.000365767,0.168402866
str_m5_o1_o16_sra_sym.71,0.000545328,5.08E-06,107.3480315,4.832829117,0.449186022,2.035322547,0.13568323,83.62237401,57.7570013,0.000135671,2.35E-06,0.001305769
str_m5_o1_o16_sra_sym.97,0.000109963,3.24E-06,33.93919753,4.663250258,0.312717614,0.885591854,0.177126371,27.87185088,29.72806356,0.548031839,0.018434831,0.900600487
str_m5_o1_o17_sra_sym.50,0.000326315,6.04E-06,54.02566225,4.065376524,0.534027539,1.328850707,0.207378305,35.72138526,35.31572273,1.929507223,0.054635926,0.937176978
str_m5_o1_o17_sra_sym.58,0.000410083,6.20E-06,66.14241935,4.930276769,0.556780722,1.571176691,0.212080189,41.29907714,41.82993678,0.099060596,0.002368175,0.555015802
str_m5_o1_o18_sra_sym.61,0.000435781,9.55E-06,45.63151832,6.917364853,0.796631981,2.389658371,0.317483466,41.9594828,47.33087657,0.826382035,0.017459682,0.872394695
str_m5_o10_o29_sra_sym.117,0.00215011,1.80E-05,119.4505556,4.706897763,1.069596869,2.271896252,0.202929705,62.41059046,69.4607698,0.198209231,0.002853542,0.691893984
str_m5_o10_o29_sra_sym.172,0.00301818,1.87E-05,161.4,5.0623876,1.102071678,2.466296336,0.212319526,64.75461749,52.50548514,0.544840725,0.010376834,0.836677082
str_m5_o11_o16_sra_sym.124,0.000275169,5.73E-06,48.02251309,5.570231561,0.516994724,1.621497323,0.236078522,38.28910196,39.25028588,0.545837467,0.013906586,0.881063733
str_m5_o11_o16_sra_sym.127,0.000185284,4.85E-06,38.2028866,5.207012524,0.454148082,1.291425736,0.23096552,31.17006497,43.06365284,0.032753541,0.000760584,0.417760865
str_m5_o11_o16_sra_sym.128,0.000236652,5.55E-06,42.64,5.946504012,0.518878788,1.541366286,0.254688917,33.73737051,37.28835733,0.32318971,0.008667309,0.880204431
str_m5_o11_o16_sra_sym.151,0.000310586,5.30E-06,58.60113208,5.427081735,0.482099403,1.719795521,0.210239076,45.60146495,49.76552416,0.210805219,0.004235969,0.760569721
str_m5_o11_o16_sra_sym.162,0.000251791,4.45E-06,56.58224719,5.154259622,0.417540163,1.465199636,0.187371793,43.59212195,44.49433108,0.700038495,0.015733206,0.885071715
str_m5_o11_o16_sra_sym.189,0.000270367,5.76E-06,46.93871528,5.20047289,0.512799769,1.591069966,0.23130628,38.34575332,52.9437786,0.044679257,0.0008439,0.386007415
str_m5_o11_o16_sra_sym.4,0.000292138,5.97E-06,48.93433836,5.940620359,0.54487146,1.695922228,0.247206638,38.24381651,38.94397319,1.243639707,0.031934074,0.917103318
str_m5_o11_o16_sra_sym.80,0.000262905,5.79E-06,45.40673575,6.027080716,0.532239753,1.640890687,0.257697928,35.49638653,39.2652172,0.168356144,0.004287666,0.750691928
str_m5_o11_o16_sra_sym.83,0.000387571,4.81E-06,80.57609148,4.314865344,0.41982942,1.576299214,0.146817695,59.85158793,59.57602784,0.710360198,0.011923591,0.849583591
str_m5_o11_o18_sra_sym.132,0.000412617,7.91E-06,52.16396966,6.53425064,0.701904617,2.292628167,0.296114686,43.16076138,52.82984482,0.097110669,0.001838178,0.549150011
str_m5_o11_o18_sra_sym.22,0.00029449,6.17E-06,47.72933549,4.652431298,0.535122758,1.445842015,0.221164413,36.44357849,37.80279675,1.373557871,0.036334821,0.903148009
str_m5_o11_o18_sra_sym.57,0.000372316,7.66E-06,48.60522193,5.136102901,0.675774625,1.933878969,0.264458394,40.76499137,41.87626619,4.221990566,0.100820607,0.930227479
str_m5_o12_o18_sra_sym.99,7.13E-05,1.74E-06,40.97701149,1.974142943,0.164237104,0.515091287,0.080173634,35.8152558,24.00102776,0.133602767,0.005566544,0.710677935
str_m5_o13_o16_sra_sym.13,0.000479835,5.31E-07,903.6440678,2.484407512,0.051934851,1.147906343,0.005156083,1241.086215,75.6943798,5.853124426,0.077325747,0.927654436
str_m5_o13_o22_sra_sym.235,9.02E-05,2.82E-06,31.9858156,1.839801747,0.239733798,0.567609666,0.114243249,27.69712294,29.08746978,1.053399954,0.036214905,0.860631706
str_m5_o16_o16_sra_sym.3,0.000391716,5.44E-06,72.00661765,7.432168141,0.51267807,2.519126812,0.23476902,59.81700498,73.70941888,0.00012845,1.74E-06,0.0014477
str_m5_o16_o16_sra_sym.43,0.000404563,8.02E-06,50.44426434,6.346011291,0.665599567,2.156804437,0.265338373,45.31334557,52.19000237,0.477752759,0.009154105,0.856787142
str_m5_o16_o19_sra_sym.15,0.000475501,7.53E-06,63.14754316,5.088147008,0.645957019,1.760908511,0.222377361,44.14297942,46.53714458,0.517876299,0.011128235,0.84804613
str_m5_o16_o24_sra_sym.108,0.000521336,5.56E-06,93.76546763,4.604423747,0.479989905,1.88313814,0.150475775,69.76394188,83.06488381,0.010848808,0.000130606,0.100432532
str_m5_o16_o24_sra_sym.92,0.000624805,6.59E-06,94.81107739,5.190966232,0.565622963,2.206000496,0.167619966,73.36607396,76.24898325,1.407783134,0.018462976,0.880169683
str_m5_o17_o22_sra_sym.36,6.73E-05,3.42E-06,19.67836257,2.248454968,0.305151239,0.564637312,0.169172178,18.60613012,19.38039231,0.748819516,0.038637996,0.870375836
str_m5_o17_o22_sra_sym.44,5.70E-05,2.79E-06,20.43010753,2.251851998,0.256419098,0.495128446,0.148241321,18.61932889,19.646598,4.942951069,0.251593231,0.910278259
str_m5_o18_o18_sra_sym.57,0.000505546,1.06E-05,47.69301887,6.786228368,0.964781284,2.578698471,0.377090731,38.12151278,39.00343676,5.496512309,0.140923795,0.927821805
str_m5_o18_o19_sra_sym.43,0.000807729,1.41E-05,57.28574468,5.499434762,1.010446347,2.488846899,0.303800968,45.66931001,48.53244619,0.870074174,0.01792768,0.858073536
str_m5_o18_o19_sra_sym.88,0.000442715,1.03E-05,42.98203883,6.69126437,0.870594218,2.232846599,0.362065922,34.37847898,35.01400259,1.788639785,0.051083557,0.907089517
str_m5_o18_o22_sra_sym.67,0.000412887,7.70E-06,53.62168831,5.591658775,0.664234147,2.176190438,0.267567806,45.33968109,49.922534,0.684265163,0.013706539,0.837326263
str_m5_o18_o24_sra_sym.80,0.000480682,6.02E-06,79.84750831,5.650286727,0.53322718,2.222448351,0.189664931,65.3220884,70.75409826,0.520686316,0.007359098,0.80707194
str_m5_o18_o29_sra_sym.17,2.46E-05,8.58E-07,28.67132867,1.173505413,0.081787073,0.225621875,0.048792704,25.77755582,16.88025053,0.362930008,0.021500274,0.86883555
str_m5_o2_o17_sra_sym.25,0.000409739,5.53E-06,74.09385172,5.871980106,0.514551184,1.827260037,0.208162717,48.93423799,178.4912902,0.00468046,2.62E-05,0.0568286
str_m5_o2_o19_sra_sym.116,0.000545512,9.24E-06,59.03809524,4.929125507,0.764232122,1.699399761,0.261709342,36.19859781,36.2978795,2.769393641,0.076296293,0.928086903
str_m5_o2_o19_sra_sym.12,0.000181757,2.91E-06,62.45945017,5.316325978,0.282333753,1.223679861,0.150664878,45.27632918,44.89976553,0.539695058,0.012019997,0.905595627
str_m5_o2_o19_sra_sym.141,0.000241861,5.18E-06,46.69131274,3.773329792,0.449620044,1.156779377,0.176914097,36.45050238,37.50450698,1.536229024,0.040961184,0.923577855
str_m5_o2_o19_sra_sym.53,0.00024257,5.11E-06,47.46966732,3.836198366,0.445024121,1.173453055,0.178480525,36.65137787,38.79576076,1.509242174,0.038902245,0.9101997
str_m5_o2_o19_sra_sym.7,0.000424787,5.99E-06,70.91602671,3.947473262,0.498086252,1.345388385,0.156903508,47.80028018,48.63545051,3.22673129,0.066345253,0.966068342
str_m5_o2_o20_sra_sym.119,0.00144303,8.12E-06,177.7130542,4.079975342,0.59243712,1.89037887,0.112624923,93.56852138,116.0260046,0.013794358,0.00011889,0.10613976
str_m5_o25_o25_sra_sym.42,0.000220556,3.68E-06,59.93369565,3.707566945,0.347137609,1.220282157,0.154506151,44.02809642,40.63391744,3.717613009,0.091490391,0.933619271
str_m5_o4_o16_sra_sym.35,0.000341892,5.05E-06,67.70138614,4.46873181,0.443809041,1.573700357,0.169602201,51.7256529,55.86891645,0.287381743,0.005143857,0.769691616
str_m5_o4_o16_sra_sym.5,0.000431605,6.76E-06,63.84689349,6.154336944,0.604260762,2.225004752,0.243231632,50.99484905,57.0734993,0.291127657,0.005100925,0.746482304
str_m5_o4_o16_sra_sym.60,0.00072385,8.48E-06,85.35966981,5.531780204,0.691100194,2.51600966,0.207742109,67.51545341,73.04941323,0.42358911,0.005798665,0.76388435
str_m5_o4_o16_sra_sym.65,0.00061974,6.40E-06,96.834375,6.365589073,0.580768564,2.602318699,0.20007619,72.50709316,117.9626548,0.001365938,1.16E-05,0.011579832
str_m5_o4_o16_sra_sym.66,0.000511994,7.22E-06,70.9132964,5.189092672,0.614607217,2.149244073,0.213776425,56.04557746,61.85875478,0.148971929,0.002408259,0.587812355
str_m5_o4_o18_sra_sym.107,0.000338777,7.94E-06,42.66712846,5.131873749,0.664831474,1.896695718,0.272640349,38.78135289,63.73372047,0.020156585,0.000316262,0.182756695
str_m5_o4_o24_sra_sym.100,8.55E-05,4.57E-06,18.70897155,3.071474658,0.405796518,0.716054422,0.229463998,17.39589972,22.27062949,0.045483462,0.002042307,0.516858166
str_m5_o4_o4_sra_sym.69,6.88E-05,1.79E-06,38.43575419,1.597338214,0.15717238,0.534678656,0.079475168,37.50393315,23.87499957,0.369008818,0.015455867,0.801942275
str_m5_o5_o16_sra_sym.88,0.00073894,7.36E-06,100.3994565,5.428266911,0.596611475,2.194287221,0.156938856,77.94323224,77.54345474,1.709448098,0.022045034,0.891177874
str_m5_o5_o18_sra_sym.78,0.000336846,7.70E-06,43.74623377,4.710122207,0.659713315,1.711439331,0.260254646,36.6588163,37.78927352,0.944877914,0.025003866,0.831895228
str_m6_o42_o47_etb_sym.114,1.59E-05,1.08E-06,14.72222222,0.831931012,0.100955301,0.143336696,0.06218345,12.84984821,13.36897286,1.726527679,0.129144378,0.924505673
str_m6_o42_o49_etb_sym.13,1.59E-05,1.36E-06,11.69117647,1.143999606,0.124704522,0.156349074,0.079398939,10.97731268,11.79856773,0.193670612,0.016414756,0.857128063
str_m6_o43_o48_etb_sym.93,2.95E-05,7.38E-07,39.97289973,0.884354266,0.070144971,0.227772174,0.03623991,35.03716609,19.59384469,0.264919332,0.013520539,0.77493772
str_m6_o46_o55_etb_sym.130,3.81E-05,1.09E-06,34.95412844,0.934881629,0.088366461,0.23237707,0.043020851,30.11131344,35.95184744,0.094622488,0.002631923,0.515807265
str_m6_o46_o55_etb_sym.75,3.06E-05,1.55E-06,19.74193548,1.060020744,0.128210641,0.256153438,0.075181415,18.99350501,26.14199723,0.015329521,0.000586394,0.223865599
str_m6_o46_o56_etb_sym.177,2.71E-05,2.04E-06,13.28431373,1.380080583,0.180047415,0.258007571,0.115417212,12.46169994,14.05700837,0.239548529,0.017041217,0.839849408
str_m6_o46_o56_etb_sym.5,6.96E-05,1.94E-06,35.87628866,1.397123596,0.15647067,0.448401804,0.073630546,33.9488255,52.32168808,0.041979807,0.00080234,0.286926121
str_m6_o46_o56_etb_sym.58,6.59E-05,9.67E-07,68.14891417,0.795798291,0.08069089,0.333467549,0.031601618,58.82469375,40.41396557,0.130804469,0.003236616,0.499482308
str_m6_o46_o57_etb_sym.19,7.06E-05,2.58E-06,27.36434109,1.420939488,0.216717388,0.473761351,0.102310795,25.81389794,40.23850795,0.024513314,0.0006092,0.211108815
str_m6_o46_o57_etb_sym.22,9.29E-05,3.25E-06,28.58461538,1.297133953,0.249513553,0.51451657,0.10695006,26.81845504,28.69169781,0.582051973,0.020286425,0.758735021
str_m6_o46_o57_etb_sym.3,7.07E-05,1.16E-06,60.94827586,1.56660926,0.101741513,0.529493573,0.04684066,63.01633004,53.00335507,0.049141346,0.000927137,0.297079197
str_m6_o47_o49_etb_sym.75,2.36E-05,8.82E-07,26.75736961,0.659222175,0.076224149,0.166665606,0.039283265,23.65123514,24.35035001,0.245107659,0.010065878,0.752013278
str_m6_o47_o55_etb_sym.65,3.27E-05,1.76E-06,18.57954545,1.094932302,0.151989563,0.261113541,0.087045093,16.72247378,12.96126652,0.005198901,0.000401111,0.10619455
str_m7_o10_o24_bcu_sym.128,0.000281741,6.08E-06,46.33898026,5.396920716,0.524642404,1.580220989,0.229189117,38.4360948,70.35020964,0.008063251,0.000114616,0.103497133
str_m7_o10_o24_bcu_sym.56,0.000314758,6.26E-06,50.28083067,4.167956314,0.519708779,1.472682934,0.197908321,41.4820892,44.56756338,0.011190355,0.000251087,0.112090355
UFUMUD,0.000388992,9.58E-06,40.6045929,2.978212807,0.792170665,1.351006325,0.270532738,27.83895795,31.21966892,0.008912351,0.000285472,0.0494119
UIO66-NH2,0.000149871,2.78E-06,53.91043165,3.73343806,0.243766069,1.028222692,0.114924923,49.87562887,33.05705948,0.037026976,0.001120093,0.429281379
ZnTBAPy4,0.000617479,1.48E-05,41.72155405,5.250498443,0.997789,2.424444038,0.299102176,45.18642814,71.56483391,0.024549974,0.000343045,0.173474187
