MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
str_m5_o10_o29_sra_sym.205,H2O,31.151706,1.10E-05,-17.7734566,0.084186755,-19.78356,0.943652444,0.364936071,0.386727203
str_m5_o10_o29_sra_sym.31,H2O,27.8217615,1.20E-05,-18.61613415,0.083203634,-20.81494,1.03139865,0.77222573,0.748717026
str_m5_o10_o29_sra_sym.41,H2O,25.27359,1.24E-05,-19.31183551,0.078191952,-20.56207,1.04033928,0.981939901,0.943865064
str_m5_o10_o29_sra_sym.5,H2O,26.4271575,1.41E-05,-20.97374662,0.087857952,-23.05828,1.021706529,0.894981322,0.875967116
str_m5_o10_o29_sra_sym.85,H2O,29.3627745,2.01E-05,-21.40115255,0.109954764,-22.46014,0.741035485,0.552302333,0.745311586
str_m5_o11_o16_sra_sym.124,H2O,27.1487685,1.17E-05,-20.49500771,0.072928084,-22.03251,0.611561433,0.53336478,0.872136062
str_m5_o11_o16_sra_sym.127,H2O,23.189898,0.000408288,-45.4328599,0.292363235,-36.68581,0.448538644,0.272354547,0.607204197
str_m5_o11_o16_sra_sym.128,H2O,27.608253,2.35E-05,-25.28654912,0.100350005,-23.64929,0.544295819,0.50907542,0.935291807
str_m5_o11_o16_sra_sym.151,H2O,22.7347425,1.44E-05,-21.83635327,0.07336231,-21.96283,0.651232549,0.59182107,0.908770717
str_m5_o11_o16_sra_sym.162,H2O,24.528225,1.62E-05,-23.09624656,0.071589673,-22.08581,0.551879353,0.487812866,0.88391215
str_m5_o11_o16_sra_sym.174,H2O,26.700162,0.000268769,-38.60941563,0.391055924,-32.74665,0.68126723,0.229015808,0.336161491
str_m5_o11_o16_sra_sym.189,H2O,22.141947,2.52E-05,-25.13100849,0.115306029,-25.0598,0.587955035,0.475510312,0.808752853
str_m5_o11_o16_sra_sym.4,H2O,28.4057325,1.43E-05,-21.293689,0.07384742,-20.47142,0.626562505,0.557368142,0.889565107
str_m5_o11_o16_sra_sym.80,H2O,27.9152235,1.37E-05,-21.09262321,0.071764894,-20.28632,0.5935258,0.544640329,0.917635474
str_m5_o11_o16_sra_sym.83,H2O,18.010194,2.12E-05,-26.11411378,0.071625131,-23.57962,0.691116764,0.560627736,0.811191054
str_m5_o11_o18_sra_sym.132,H2O,27.343629,1.42E-05,-21.02994536,0.098804684,-23.45799,0.847008483,0.786659792,0.928750783
str_m5_o11_o18_sra_sym.137,H2O,31.11441,9.90E-06,-19.0389115,0.065435625,-19.35732,0.450199924,0.417613103,0.927617001
str_m5_o11_o18_sra_sym.22,H2O,21.2079375,2.45E-05,-25.15066813,0.085092881,-23.81714,0.567496552,0.52388587,0.923152516
str_m5_o11_o18_sra_sym.57,H2O,26.4423645,1.64E-05,-22.33317057,0.085334924,-22.31424,0.764068073,0.693957896,0.908240928
str_m5_o11_o18_sra_sym.8,H2O,22.6726935,1.35E-05,-20.9665066,0.079014733,-22.07817,1.022468186,0.875630233,0.856388732
str_m5_o12_o18_sra_sym.99,H2O,10.751349,2.05E-05,-25.92211794,0.074062179,-25.43627,0.174136071,0.142613483,0.818977267
str_m5_o13_o16_sra_sym.13,H2O,2.5889418,4.55E-07,-13.33786981,0.00403469,-17.62230592,0.664955463,0.646670673,0.972502233
str_m5_o13_o16_sra_sym.45,H2O,25.304226,8.52E-06,-18.34148007,0.05498713,-18.60358,0.430847478,0.389222113,0.903387236
str_m5_o13_o22_sra_sym.235,H2O,8.0330145,6.18E-06,-21.98473128,0.036398785,-24.53774,0.205732768,0.1741235,0.846357641
str_m5_o16_o16_sra_sym.3,H2O,23.870328,0.00960488,-47.39253426,14.89496724,-59.49112,0.87727529,0.000945712,0.00107801
str_m5_o16_o16_sra_sym.34,H2O,31.595484,1.39E-05,-19.74974437,0.096767545,-21.58197,0.868383743,0.682392841,0.785819456
str_m5_o16_o16_sra_sym.37,H2O,24.796623,1.62E-05,-20.81329636,0.103271267,-22.82556,1.270829659,0.777768083,0.612015999
str_m5_o16_o16_sra_sym.39,H2O,31.5906555,1.40E-05,-19.82143751,0.130171457,-22.61468,0.879721257,0.613070288,0.696891525
str_m5_o16_o16_sra_sym.43,H2O,23.6376165,1.06E-05,-19.13361195,0.073142422,-21.65541,0.812673853,0.770628562,0.94826302
str_m5_o16_o16_sra_sym.62,H2O,31.594374,1.40E-05,-19.83992984,0.094833138,-22.22632,0.882386965,0.747252102,0.846853061
str_m5_o16_o16_sra_sym.77,H2O,23.003973,2.98E-05,-24.08366804,0.190616859,-26.00009,1.713060968,0.83281588,0.486156591
str_m5_o16_o17_sra_sym.6,H2O,21.3627825,0.0977305,-58.5243298,13.90488594,-52.95906,0.768123423,0.001253428,0.001631805
str_m5_o16_o19_sra_sym.15,H2O,26.880426,1.41E-05,-20.82971558,0.088629035,-22.18998,0.785069012,0.708759984,0.902799592
str_m5_o16_o24_sra_sym.108,H2O,18.0771825,0.0264531,-56.61457641,1.516468708,-40.50715,0.862165972,0.120497559,0.139761442
str_m5_o16_o24_sra_sym.92,H2O,18.2544495,4.33E-05,-27.77289923,0.113326601,-25.89808,1.013221328,0.941698377,0.929410338
str_m5_o17_o22_sra_sym.36,H2O,12.723042,7.86E-06,-23.22944206,0.038247141,-21.84771,0.174821822,0.159258586,0.910976585
str_m5_o17_o22_sra_sym.44,H2O,12.549438,2.31E-06,-16.37985212,0.021601895,-18.39952,0.154763673,0.138543003,0.895190713
str_m5_o18_o18_sra_sym.11,H2O,19.558533,0.0346627,-52.33764467,3.69939953,-44.0106,1.737539476,0.011010549,0.006336862
str_m5_o18_o18_sra_sym.23,H2O,19.3191615,2.95E-05,-24.15400747,0.115265313,-25.07326,1.136242838,1.044874546,0.919587354
str_m5_o18_o18_sra_sym.27,H2O,19.1109255,0.290463,-58.49979507,5.992474864,-48.76737,2.009485047,0.095304912,0.04742753
str_m5_o18_o18_sra_sym.38,H2O,22.1623155,2.17E-05,-23.05341526,0.089528672,-22.29746,1.005570437,0.947764523,0.942514306
str_m5_o18_o18_sra_sym.54,H2O,22.169142,2.16E-05,-23.07058655,0.09686234,-23.45284,1.020079296,0.898598347,0.880910289
str_m5_o18_o18_sra_sym.57,H2O,22.196559,2.18E-05,-23.00890081,0.104824451,-24.0366,1.024136858,0.929632549,0.907722969
str_m5_o18_o19_sra_sym.43,H2O,22.4959815,1.10E-05,-19.36706977,0.068756733,-20.77863,1.178866283,1.043389677,0.885078903
str_m5_o18_o19_sra_sym.88,H2O,32.489922,1.64E-05,-20.65714126,0.09823364,-21.21751,0.859833502,0.776342961,0.902899176
str_m5_o18_o22_sra_sym.67,H2O,22.5389385,1.32E-05,-21.29449014,0.07403506,-21.86129,0.824666963,0.755879246,0.916587276
str_m5_o18_o24_sra_sym.80,H2O,20.9622945,1.68E-05,-23.25970322,0.07666745,-22.23466,0.936710037,0.766966587,0.818787626
str_m5_o18_o29_sra_sym.17,H2O,6.053496,7.73E-06,-26.14482807,0.028621207,-25.37735,0.066150419,0.053301448,0.805761317
str_m5_o2_o17_sra_sym.25,H2O,21.328761,0.000500039,-41.23323735,0.699289016,-35.83725,0.754934727,0.071012788,0.094064805
str_m5_o2_o17_sra_sym.7,H2O,18.6426165,1.97E-05,-24.69701521,0.087808392,-25.36147,1.263871297,0.895110801,0.708229393
str_m5_o2_o19_sra_sym.116,H2O,25.872768,1.48E-05,-20.7337856,0.084709753,-21.83797,0.798561402,0.728894914,0.91276001
str_m5_o2_o19_sra_sym.12,H2O,25.81083,6.97E-06,-17.91364819,0.051093918,-19.35553,0.4278267,0.417797787,0.976558468
str_m5_o2_o19_sra_sym.141,H2O,20.210769,6.85E-06,-18.59795751,0.046356425,-20.21809,0.468440707,0.444173552,0.948195887
str_m5_o2_o19_sra_sym.53,H2O,20.2619955,6.87E-06,-18.59156037,0.041910534,-19.04221,0.478934612,0.42900345,0.895745348
str_m5_o2_o19_sra_sym.7,H2O,23.65521,8.84E-06,-19.8684802,0.056600254,-21.49815,0.651419126,0.617328452,0.947667066
str_m5_o2_o20_sra_sym.119,H2O,15.2117175,0.00199656,-46.7754836,0.749824931,-37.78701,1.078646285,0.095630872,0.088658231
str_m5_o2_o25_sra_sym.67,H2O,27.05292,4.01E-05,-25.30508375,0.161083405,-25.59497,0.930607667,0.495140276,0.532061248
str_m5_o25_o25_sra_sym.42,H2O,16.544883,9.65E-06,-21.89779033,0.046865961,-21.87018,0.451419858,0.410102898,0.908473322
str_m5_o4_o16_sra_sym.35,H2O,18.426666,1.90E-05,-24.15893,0.080430483,-24.10309,0.655783732,0.499389193,0.761515067
str_m5_o4_o16_sra_sym.5,H2O,21.595716,1.70E-05,-22.72962122,0.08937595,-22.92854,0.849004187,0.775116477,0.912971324
str_m5_o4_o16_sra_sym.60,H2O,20.4777795,1.99E-05,-23.92714137,0.095250424,-24.37398,1.180393398,0.827207233,0.700789444
str_m5_o4_o16_sra_sym.65,H2O,20.0741835,0.00513047,-48.01929505,5.464221494,-46.94202,1.059511675,0.014592511,0.013772865
str_m5_o4_o16_sra_sym.66,H2O,20.2425705,2.34E-05,-24.37217271,0.103684391,-25.77057,0.924296583,0.716322599,0.774992154
str_m5_o4_o18_sra_sym.107,H2O,19.41501,9.24E-05,-36.73625279,0.192844184,-32.17884,0.689779634,0.25850877,0.374770083
str_m5_o4_o24_sra_sym.100,H2O,14.3344845,8.55E-05,-33.1262875,0.286824848,-33.27161,0.223020355,0.107412215,0.481625162
str_m5_o4_o4_sra_sym.69,H2O,6.9019245,2.64E-06,-18.04055545,0.019066562,-19.04527,0.17276177,0.131869661,0.763303485
str_m5_o5_o16_sra_sym.88,H2O,18.7051095,1.48E-05,-22.49326631,0.073972121,-22.97529,1.069177821,0.960975486,0.89879856
str_m5_o5_o18_sra_sym.78,H2O,19.011081,4.63E-05,-28.35882384,0.145876128,-28.59995,0.649098784,0.555869174,0.856370691
str_m6_o42_o47_etb_sym.114,H2O,6.0205845,4.27E-06,-24.63255797,0.018682859,-23.41471,0.043098911,0.040407931,0.937562687
str_m6_o42_o49_etb_sym.13,H2O,6.8870505,2.56E-06,-20.7941373,0.014021209,-18.87475,0.045474192,0.042360198,0.931521738
str_m6_o43_o48_etb_sym.93,H2O,4.42290045,6.74E-06,-25.57314396,0.026781111,-26.46134,0.070269451,0.048385174,0.688566277
str_m6_o46_o55_etb_sym.130,H2O,3.77735775,1.26E-05,-28.15257666,0.038584394,-28.77205,0.084343521,0.050856047,0.602963291
str_m6_o46_o55_etb_sym.75,H2O,5.5642635,1.62E-05,-27.17885515,0.098266281,-32.20703,0.080371115,0.027346037,0.340247081
str_m6_o46_o56_etb_sym.177,H2O,7.2625635,1.62E-06,-16.56277389,0.01678405,-20.24949,0.075292517,0.064477293,0.856357252
str_m6_o46_o56_etb_sym.5,H2O,5.0681046,8.89E-06,-24.95171483,0.044753639,-26.93119,0.159494605,0.09805078,0.614759224
str_m6_o46_o56_etb_sym.58,H2O,3.1624899,6.17E-06,-24.35869257,0.032305177,-29.02185,0.13027381,0.064104414,0.492074451
str_m6_o46_o57_etb_sym.19,H2O,5.6850315,1.36E-05,-24.56103227,0.06412127,-26.7842,0.163736815,0.076474155,0.467055345
str_m6_o46_o57_etb_sym.22,H2O,5.23827315,2.95E-06,-19.93616638,0.018828224,-20.98364,0.191233825,0.150634832,0.787699726
str_m6_o46_o57_etb_sym.3,H2O,5.0879514,1.05E-05,-26.01930829,0.061239071,-28.84153,0.173379549,0.042544997,0.245386476
str_m6_o47_o49_etb_sym.75,H2O,2.99143335,2.42E-06,-22.63735252,0.011544595,-23.03495,0.056645477,0.048878037,0.862876254
str_m6_o47_o55_etb_sym.65,H2O,5.9132475,0.000325751,-46.69122396,0.647580258,-42.41929,0.08210456,0.014318264,0.174390611
str_m7_o10_o24_bcu_sym.128,H2O,19.896972,0.274895,-63.23337084,4.607938714,-48.0627,0.572603124,0.066026558,0.115309462
str_m7_o10_o24_bcu_sym.56,H2O,14.5204095,0.00113548,-47.82011588,0.585064989,-34.57785,0.57714735,0.059330601,0.102799747
SUKXUS01,H2O,123.85713,5.29E-06,-12.83820201,0.061889058,-9.74542,0.039212982,0.035482853,0.90487515
SUNJIV_clean,H2O,19.3449135,291682,-93.47953873,11.96248031,-55.89225,3.256253265,0.005945177,0.001825772
SUNJOB_clean,H2O,19.2086055,141222,-91.33255552,11.93644513,-53.22314,3.189948563,0.007081217,0.002219853
tfz-d+N329+N196_E12_charge,H2O,4.24523385,0.00077885,-47.95403097,0.342798036,-41.55682,1.131143247,0.721712989,0.638038543
tfz-d+N550+N63_E65_charge,H2O,2.54644545,0.000195383,-43.36086873,0.128554752,-37.00807,0.559291665,0.372333669,0.665723615
TOXNEB_clean,H2O,25.017624,0.000115718,-30.35643955,2.961440554,-42.06341,2.390917689,0.007298339,0.003052526
TUKCOT_clean,H2O,20.32632,1275.59,-78.40048334,15.58829682,-63.60848,6.565216378,0.00723908,0.001102641
UCUTIW_clean,H2O,26.780859,0.975743,-58.87570339,14.81136459,-54.92116,1.426768625,0.005927731,0.004154654
UFUMUD,H2O,7.472076,0.000333061,-39.31898923,0.477377013,-37.90669,0.602438173,0.046394166,0.077010668
UIO66-NH2,H2O,19.991988,1.39E-05,-22.80391016,0.07889024,-22.85964,0.369780579,0.199451011,0.539376654
UKUCAF_clean,H2O,19.8349785,9.62E-06,-17.87093027,0.084124088,-22.39461,1.050884167,0.59138639,0.562751261
UWOWAF_clean,H2O,20.8441905,570872,-97.32455851,9.241329909,-52.86039,3.386857541,0.007785263,0.002298668
v0_acs+N433+371,H2O,53.085972,138901,-92.69072433,18.13851693,-49.66326,1.177175182,0.002139337,0.001817348
v0_ant+N442+202,H2O,49.3683045,47691000000,-125.3301701,6.843633156,-40.9631,2.755534764,0.026453007,0.009599954
v0_bcg+N131+132,H2O,21.8546235,5106410,-101.2445098,11.33246228,-55.85663,1.919165572,0.007948112,0.004141442
v0_bcg+N131+136,H2O,25.4895405,2148360,-100.9663478,10.97120176,-48.80618,2.086909552,0.012649168,0.006061196
v0_bcg+N131+142,H2O,39.041364,115389,-90.76423943,3.282151158,-39.93595,0.686975795,0.032338205,0.047073281
v0_bcg+N131+156,H2O,39.666516,35905800000,-119.482261,28.09817972,-54.32825,2.198271843,0.001284846,0.00058448
v0_bcg+N131+170,H2O,20.4616845,34642.8,-89.22962577,7.235387056,-46.17445,1.230146437,0.010480325,0.008519575
v0_bcg+N131+288,H2O,42.202977,108973,-89.07186508,19.63530935,-46.41797,1.698639455,0.008897859,0.005238227
v0_bcg+N131+49,H2O,19.313445,7.47E+17,-168.6527073,15.09207418,-59.66219684,3.002544387,0.000917307,0.00030551
v0+bcg+N131+345,H2O,23.390697,7.43E+16,-158.2612426,18.17618786,-61.52982091,3.42185498,0.001249661,0.0003652
v0+bcg+N131+726,H2O,40.244493,239469,-92.52650674,4.529645781,-42.4205002,1.124761385,0.022856482,0.020321183
v0+bcg+N131+733,H2O,43.621779,20757.7,-85.7796335,12.59480571,-44.74569,1.419086102,0.007199241,0.005073153
v0+bcg+N131+823,H2O,39.6257235,240631,-91.74812234,6.003477714,-46.32662,1.222935479,0.020340241,0.016632309
v0+bcu+N131+1164,H2O,35.455176,33766100,-113.0170452,21.0972177,-54.56234,1.954607058,0.000711277,0.000363898
v0+bcu+N131+230,H2O,24.878985,1173260,-100.0983961,7.918845526,-48.80359,1.430333383,0.013647979,0.009541817
v0+bcu+N131+262,H2O,32.8041075,1104420,-96.58638526,9.167862009,-48.45977,1.562427056,0.008457973,0.005413355
v0+bcu+N131+319,H2O,24.3765435,6161250,-105.303244,9.956139488,-53.58617,0.896742684,0.001176308,0.001311756
v0+bcu+N131+466,H2O,35.442966,190463,-90.58960447,8.582681779,-47.91628,1.602635452,0.004730439,0.002951662
v0+bcu+N131+634,H2O,29.1538725,320435000,-113.6711455,18.95923763,-54.62499,1.871873062,0.001097119,0.000586108
v0+bcu+N131+644,H2O,29.2253565,8603430,-106.7841938,14.96288465,-53.78352,1.893496603,0.007799882,0.004119301
v0+bcu+N131+656,H2O,50.0388555,2590370,-95.97739577,3.109894893,-38.21985,0.637036247,0.02203753,0.03459384
v0+bcu+N131+742,H2O,29.742561,154346,-93.31939511,9.427798433,-46.74457,1.612441756,0.016678115,0.010343391
v0+crb+N520+1158,H2O,78.797235,60833.6,-78.43374954,1.264466563,-31.77088,0.380329233,0.080096385,0.210597498
v0+csq+N131+1257,H2O,69.32505,127934,-87.56855831,3.842820374,-36.87068,0.960882731,0.058199112,0.060568382
v0+csq+N131+186,H2O,48.175332,95153.1,-89.92070554,6.298286122,-39.52733,0.940843154,0.017755919,0.018872348
v0+csq+N131+306,H2O,36.3372375,29687.4,-87.95558122,4.19894928,-39.97627,1.07841711,0.033886874,0.03142279
v0+dia+N520+1783,H2O,227.672655,2406.31,-85.63534474,1.495924937,-27.4167,0.493806395,0.055366172,0.112121212
v0+dia+N520+459,H2O,121.393485,253779000,-109.2404706,2.497209023,-35.26936,0.50579757,0.02622061,0.051840127
v0+dmp+N32+664,H2O,19.901412,1501.34,-90.34752513,1.166859855,-39.96735,0.353354223,0.073131995,0.206965109
v0+dmp+N520+1132,H2O,179.827215,1672100000,-93.29983696,1.42973207,-31.93668,0.27699686,0.093730929,0.338382639
v0+dmp+N520+1157,H2O,55.529415,4637650,-104.5260718,2.597895257,-38.25053,0.921299486,0.05298169,0.057507565
v0+dmp+N520+1184,H2O,48.104181,45372800,-111.2847859,2.525890819,-44.37426,1.197237171,0.07371659,0.061572253
v0+dmp+N520+1193,H2O,62.65839,103281,-90.87384029,2.052939731,-49.72591,0.682533627,0.098784245,0.14473169
v0+dmp+N520+1220,H2O,62.33094,40435.5,-90.90198905,1.917263237,-35.31296,0.495054629,0.093810406,0.189495058
v0+dmp+N520+1237,H2O,36.8608245,3019110,-107.6350594,2.531023237,-41.66334,0.795194003,0.07288044,0.091651144
v0+dmp+N520+1242,H2O,70.94121,779734,-97.15270584,1.84663751,-43.27836,0.844360236,0.081670538,0.096724757
v0+dmp+N520+1278,H2O,99.977145,150576,-93.18824383,1.949702696,-36.76738,0.553046723,0.026403902,0.047742625
v0+dmp+N520+1455,H2O,98.736165,4664.48,-84.88358952,1.017792235,-36.82676,0.259610886,0.039115436,0.150669475
v0+dmp+N520+1482,H2O,77.33592,116509,-91.12570017,1.659516428,-30.1831,0.431673014,0.066776207,0.15469164
v0+dmp+N520+1514,H2O,41.869311,483633000,-111.8086637,2.139780143,-51.39726,1.117305108,0.082089442,0.073470927
v0+dmp+N520+1515,H2O,86.697105,12355600,-96.81122584,1.990976461,-44.81056,0.487455451,0.041498668,0.085133253
v0+dmp+N520+1769,H2O,87.499635,1435330,-98.84757098,1.545438507,-34.37463,0.56828226,0.074842044,0.131698717
v0+dmp+N520+190,H2O,46.6544655,533887,-101.317436,1.491939468,-38.14472,0.430314088,0.036794197,0.085505443
v0+dmp+N520+22,H2O,27.6394995,1.18E+11,-134.667332,18.09238127,-58.2053,1.120499665,0.001431116,0.001277212
v0+dmp+N520+353,H2O,52.407984,5700630,-103.5390678,2.031197655,-39.89141,0.829305073,0.070328597,0.084804252
v0+dmp+N520+357,H2O,12.6409575,1.34E+14,-153.9385991,9.294355064,-57.02885,2.580051065,0.003635086,0.00140892
v0+dmp+N520+565,H2O,64.71744,14029100,-106.576848,10.96676977,-45.08443,0.738402287,0.011441486,0.015494922
v0+dmp+N520+774,H2O,119.36829,1.75E+11,-118.7247058,4.641231259,-36.31951,0.703826741,0.035784111,0.050842216
v0+dmp+N520+809,H2O,82.37532,63829200,-104.561204,2.533880165,-40.45157,0.584673621,0.04587888,0.078469215
v0+dmp+N520+82,H2O,70.224705,222.846,-77.17069755,0.608364984,-31.39901,0.307761351,0.063281197,0.205617753
v0+dmp+N520+823,H2O,43.5880905,133847,-95.32387324,2.28174728,-43.56229,0.658473558,0.066783999,0.101422446
v0+dmp+N520+835,H2O,73.71954,136464,-94.93304975,1.851786013,-42.49742,0.542068314,0.097421905,0.17972256
v0+dmp+N520+976,H2O,63.0036,1.23E+11,-100.6243875,1.852802375,-44.91163,0.784957542,0.119822484,0.152648364
v0+dmp+N520+995,H2O,21.695838,214420000,-115.0596313,1.881092944,-39.56178,1.019191931,0.123087383,0.120769582
v0+eta+N245+345,H2O,354.90363,46952800000,-119.5225657,8.310785154,-39.13804,0.588147059,0.037585034,0.063904144
v0+hex+N131+1910,H2O,81.61608,92674.7,-88.48576069,4.794393095,-43.41763,0.874964861,0.041512383,0.047444629
v0+hex+N131+1956,H2O,45.790164,434820,-96.15492267,5.405890469,-42.33272,0.823551791,0.015190458,0.018445054
v0+hex+N131+281,H2O,7.994997,405998,-98.22158395,4.296793458,-52.29799,1.685696112,0.005514645,0.003271435
v0+hex+N131+654,H2O,18.328542,225473,-94.51566721,8.756975997,-51.19462,2.94506143,0.007508779,0.002549617
v0+hex+N131+853,H2O,22.819269,193133,-100.6841316,5.204298042,-48.72205,1.033844548,0.010277879,0.009941417
v0+hex+N131+935,H2O,72.42084,320557,-87.39939144,6.455206614,-42.19388,0.705792227,0.033731519,0.047792421
v0+lcy+N442+173,H2O,65.815785,2.89E+12,-139.1788447,3.801541244,-40.17167,1.200650158,0.049774838,0.041456571
v0+lcy+N442+22,H2O,28.8007815,4.94E+16,-165.4065452,22.17813307,-58.57609,2.181295531,0.004443298,0.002037
v0+lon+N520+419,H2O,131.934045,81386400000,-125.0001583,5.833519476,-42.83656,0.755733309,0.041126093,0.054418791
v0+qtz+N520+1111,H2O,299.738295,1862.98,-80.55628104,1.052607593,-20.68405,0.366451721,0.027726395,0.075661794
v0+qtz+N520+364,H2O,89.72241,105638,-87.11614273,0.82406232,-32.04329,0.274373809,0.033798753,0.123185057
v0+qtz+N520+68,H2O,52.1596215,239031000,-109.097278,16.05855822,-49.16355,0.417063023,0.001366881,0.003277397
v0+reo+N131+1008,H2O,88.87437,20111800,-103.4585717,9.071003269,-44.84459,0.896410144,0.01636261,0.018253486
v0+reo+N131+1229,H2O,70.36956,251577,-94.77687658,4.634176711,-39.35677,0.842944269,0.035287414,0.041862096
v0+reo+N131+2364,H2O,149.312205,116073,-93.01860167,3.251402604,-40.61358,0.447462398,0.041340565,0.092388913
v0+reo+N131+664,H2O,18.5659155,9939240,-97.84304223,5.869368223,-50.79818554,0.839373522,0.021771502,0.025937799
v0+reo+N131+720,H2O,40.674951,207795000,-112.8010908,19.96110884,-52.32276,1.354246628,0.001189349,0.000878237
v0+reo+N131+774,H2O,76.010025,744334000,-112.785963,10.87390765,-43.97214,1.108202626,0.008376881,0.007558979
v0+reo+N131+957,H2O,16.202337,252678,-96.04803084,3.106663084,-44.42934,0.608645955,0.003204728,0.00526534
v0+reo+N131+960,H2O,53.807139,10704000,-101.6797788,6.059456349,-43.55833,1.012165797,0.016577763,0.016378506
v0+rob+N173+3,H2O,15.5803485,18202700,-113.0225399,7.933889183,-53.12716,0.757487688,0.001293185,0.001707203
v0+sab+N268+299,H2O,67.98084,151.9,-72.51087412,1.1575393,-37.57314,0.287729062,0.076515919,0.265930449
v0+scu+N131+247,H2O,14.066475,17998100000,-127.2426963,9.385589513,-58.42319,3.04749255,0.003278185,0.001075699
v0+scu+N131+255,H2O,18.327876,250629000,-119.3439053,9.510025958,-52.04287,2.116182019,0.01873588,0.008853624
v0+scu+N131+296,H2O,37.4311425,1154560,-97.76645772,7.5666529,-46.20357,1.308879353,0.008819678,0.006738343
v0+sod+N520+348,H2O,152.548965,93929700000,-127.9211627,5.599140732,-43.94724,0.624897283,0.036593312,0.058558923
v0+sod+N520+834,H2O,61.47402,42405.5,-89.2372813,0.940975178,-36.61267,0.17069154,0.021660997,0.126901408
v0+sra+N520+3,H2O,70.85352,246091000,-108.2480233,4.312367878,-44.28419,0.486356915,0.029377414,0.060402993
v0+tfz-d+N131+1081,H2O,19.0401075,6988.33,-86.07267787,7.130254,-50.44986,1.599876241,0.026897483,0.016812227
v0+tfz-d+N131+1187,H2O,20.5821195,2626840,-99.68916986,3.79470574,-43.53129,1.506227487,0.116136835,0.077104445
v0+tfz-d+N131+169,H2O,8.7562905,127765000,-116.3323059,6.249805817,-57.67927,2.193364213,0.007760623,0.003538228
v0+tfz-d+N131+266,H2O,14.983224,32330700,-116.4768077,9.470663747,-54.25069,1.758742843,0.003514678,0.001998404
v0+tfz-d+N131+38,H2O,8.267391,1128480000,-120.9612143,4.214003578,-54.71148,1.665048036,0.022499822,0.013513017
v0+tfz-d+N131+397,H2O,12.9398805,1135390,-105.5784554,6.929334378,-54.65114,1.362245321,0.007108919,0.005218531
v0+tfz-d+N131+494,H2O,20.499147,572325,-97.34557972,9.948832282,-51.27426,3.283818295,0.010513979,0.003201754
v0+tfz-d+N131+528,H2O,12.3482505,7733.45,-87.78020221,2.99241954,-46.54417,0.980846869,0.054918806,0.055991213
v0+tfz-d+N131+627,H2O,16.049823,2335.03,-84.77904534,7.001169704,-56.06168,1.703173511,0.043401175,0.025482533
v0+unc+N520+10,H2O,90.956175,150359000,-109.0658992,8.155112052,-43.21715,0.883140483,0.019042467,0.021562217
v0+unc+N520+1601,H2O,159.705135,748268,-91.47534459,1.069662335,-24.67976,0.407837853,0.041465367,0.101671207
v0+utk+N245+1349,H2O,91.583325,228784000,-111.6547532,4.164901774,-44.42119,0.997722744,0.057170197,0.057300685
v0+utp+N51+750,H2O,46.8254055,7396410000,-119.6786805,4.088063385,-40.94875,1.086899485,0.033855483,0.031148679
VEJYIT,H2O,30.871986,1.03E-05,-18.96032031,0.081533387,-20.97925,0.185054008,0.159423114,0.861495063
VEJZIU,H2O,44.768742,4.54E-06,-16.42722778,0.040466535,-14.56227,0.038704737,0.037953037,0.980578593
VIQQUJ_clean,H2O,18.1664265,0.450015,-59.08485875,7.745151814,-48.59664,2.484488904,0.05120885,0.020611422
VIYMAT_clean,H2O,17.5560375,110054,-99.07738027,13.20320031,-56.0372,3.644686823,0.001547266,0.000424526
VUQKAU_clean,H2O,25.718034,1203330,-98.50828118,11.18408756,-48.63404,3.794701301,0.018225228,0.00480281
VUQKAU01_clean,H2O,23.516016,1134260,-105.2782029,9.916580162,-53.29136,4.017813285,0.026516694,0.006599783
VUQKAU02_clean,H2O,24.2674305,495849,-99.7308555,10.37135912,-51.30707,3.961387077,0.031617688,0.007981469
WIZMAV,H2O,51.9743625,8.49E-06,-18.55303418,0.064667213,-15.74711,0.08378981,0.079301492,0.946433606
WOBQEL_clean,H2O,21.8873685,10815.1,-92.77344729,4.766165695,-50.14034,3.002997435,0.185545764,0.061786854
WOJZOM_clean,H2O,22.240737,30863400,-106.2802933,16.43955662,-56.31009,3.987613036,0.002753244,0.000690449
WURKEB_clean,H2O,29.4277095,2845.69,-84.53994163,18.13124826,-52.15029,2.4706924,0.002326606,0.000941682
XEBHOC,H2O,96.912435,1.26E-05,-19.78194696,0.087607642,-14.73936,0.048506968,0.043922388,0.905486148
XINWUO_clean,H2O,27.018177,5.56215,-60.98875843,19.90949551,-57.46544,3.135505983,0.000388437,0.000123883
XUKHUI_clean,H2O,17.6038785,1082.68,-77.38304884,10.58357668,-57.67103,3.634476248,0.003700034,0.001018038
XUPSAE,H2O,25.793847,2.76E-05,-22.7798645,0.131837876,-25.02619341,0.255135037,0.058150307,0.227919722
YIYHAQ_clean,H2O,20.7179835,7319.58,-83.80201584,6.85880614,-47.54317,3.28726106,0.080348822,0.024442483
YUCZOM_clean,H2O,24.2951805,0.439094,-58.33316812,17.75403794,-56.74905,3.824409817,0.002355817,0.000615995
ZEDZAL01_clean,H2O,26.3958555,3296850,-104.5442645,3.934189846,-45.01307,2.410170079,0.12074962,0.050100041
