MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
SUNJOB_clean,H2O,19.2086055,141222,-91.33255552,11.93644513,-53.22314,4.338578699,0.016378693,0.003775129
tfz-d+N329+N196_E12_charge,H2O,4.24523385,0.00077885,-47.95403097,0.342798036,-41.55682,1.611580178,0.922802508,0.572607259
tfz-d+N550+N63_E65_charge,H2O,2.54644545,0.000195383,-43.36086873,0.128554752,-37.00807,0.936957015,0.483719799,0.516266799
TOXNEB_clean,H2O,25.017624,0.000115718,-30.35643955,2.961440554,-42.06341,6.519343002,0.023434156,0.003594558
TUKCOT_clean,H2O,20.32632,1275.59,-78.40048334,15.58829682,-63.60848,7.257330992,0.007760751,0.001069367
UCUTIW_clean,H2O,26.780859,0.975743,-58.87570339,14.81136459,-54.92116,4.318532472,0.010916562,0.002527841
UFUMUD,H2O,7.472076,0.000333061,-39.31898923,0.477377013,-37.90669,1.371592969,0.091271947,0.066544484
UIO66-NH2,H2O,19.991988,1.39E-05,-22.80391016,0.07889024,-22.85964,1.020119903,0.546276481,0.535502228
UKUCAF_clean,H2O,19.8349785,9.62E-06,-17.87093027,0.084124088,-22.39461,2.42436268,0.716427637,0.295511741
UWOWAF_clean,H2O,20.8441905,570872,-97.32455851,9.241329909,-52.86039,4.437925277,0.014262433,0.003213761
v0_acs+N433+371,H2O,53.085972,138901,-92.69072433,18.13851693,-49.66326,2.150254993,0.012660455,0.005887885
v0_ant+N442+202,H2O,49.3683045,47691000000,-125.3301701,6.843633156,-40.9631,3.233794307,0.211690057,0.065461819
v0_bcg+N131+132,H2O,21.8546235,5106410,-101.2445098,11.33246228,-55.85663,3.283289846,0.031612577,0.009628323
v0_bcg+N131+136,H2O,25.4895405,2148360,-100.9663478,10.97120176,-48.80618,3.386418576,0.037874386,0.011184201
v0_bcg+N131+142,H2O,39.041364,115389,-90.76423943,3.282151158,-39.93595,1.347648732,0.092134845,0.068367107
v0_bcg+N131+156,H2O,39.666516,35905800000,-119.482261,28.09817972,-54.32825,3.628525207,0.001497943,0.000412824
v0_bcg+N131+170,H2O,20.4616845,34642.8,-89.22962577,7.235387056,-46.17445,2.18934566,0.039110399,0.017863967
v0_bcg+N131+288,H2O,42.202977,108973,-89.07186508,19.63530935,-46.41797,3.323216198,0.009988564,0.003005692
v0_bcg+N131+49,H2O,19.313445,7.47E+17,-168.6527073,15.09207418,-59.66219684,4.468906008,0.007718704,0.001727202
v0+bcg+N131+345,H2O,23.390697,7.43E+16,-158.2612426,18.17618786,-61.52982091,5.193358824,0.004994856,0.000961778
v0+bcg+N131+726,H2O,40.244493,239469,-92.52650674,4.529645781,-42.4205002,1.888322645,0.037672996,0.019950508
v0+bcg+N131+733,H2O,43.621779,20757.7,-85.7796335,12.59480571,-44.74569,2.785581794,0.004935512,0.001771807
v0+bcg+N131+823,H2O,39.6257235,240631,-91.74812234,6.003477714,-46.32662,2.300363435,0.03246799,0.014114287
v0+bcu+N131+1164,H2O,35.455176,33766100,-113.0170452,21.0972177,-54.56234,3.340835131,0.003647251,0.001091718
v0+bcu+N131+230,H2O,24.878985,1173260,-100.0983961,7.918845526,-48.80359,2.389756569,0.041305815,0.017284528
v0+bcu+N131+262,H2O,32.8041075,1104420,-96.58638526,9.167862009,-48.45977,2.864278175,0.016411222,0.005729619
v0+bcu+N131+319,H2O,24.3765435,6161250,-105.303244,9.956139488,-53.58617,1.540173926,0.00221571,0.00143861
v0+bcu+N131+466,H2O,35.442966,190463,-90.58960447,8.582681779,-47.91628,2.753616689,0.016430179,0.005966763
v0+bcu+N131+634,H2O,29.1538725,320435000,-113.6711455,18.95923763,-54.62499,3.317412648,0.003300278,0.000994835
v0+bcu+N131+644,H2O,29.2253565,8603430,-106.7841938,14.96288465,-53.78352,3.433404149,0.01897748,0.005527307
v0+bcu+N131+656,H2O,50.0388555,2590370,-95.97739577,3.109894893,-38.21985,1.138381505,0.053214612,0.046745851
v0+bcu+N131+742,H2O,29.742561,154346,-93.31939511,9.427798433,-46.74457,3.062665846,0.033348231,0.010888629
v0+crb+N520+1158,H2O,78.797235,60833.6,-78.43374954,1.264466563,-31.77088,0.725965341,0.252211759,0.347415702
v0+csq+N131+1257,H2O,69.32505,127934,-87.56855831,3.842820374,-36.87068,1.795147366,0.152086116,0.084720686
v0+csq+N131+186,H2O,48.175332,95153.1,-89.92070554,6.298286122,-39.52733,1.895598001,0.040671611,0.021455821
v0+csq+N131+306,H2O,36.3372375,29687.4,-87.95558122,4.19894928,-39.97627,1.874967148,0.060678076,0.032362208
v0+dia+N520+1783,H2O,227.672655,2406.31,-85.63534474,1.495924937,-27.4167,0.769385176,0.141469272,0.183873144
v0+dia+N520+459,H2O,121.393485,253779000,-109.2404706,2.497209023,-35.26936,0.753576946,0.094597433,0.125531219
v0+dmp+N32+664,H2O,19.901412,1501.34,-90.34752513,1.166859855,-39.96735,0.775090282,0.238917702,0.308244997
v0+dmp+N520+1132,H2O,179.827215,1672100000,-93.29983696,1.42973207,-31.93668,0.402624715,0.100031394,0.248448219
v0+dmp+N520+1157,H2O,55.529415,4637650,-104.5260718,2.597895257,-38.25053,1.360751983,0.221650732,0.162888414
v0+dmp+N520+1184,H2O,48.104181,45372800,-111.2847859,2.525890819,-44.37426,1.619288647,0.137204074,0.084731079
v0+dmp+N520+1193,H2O,62.65839,103281,-90.87384029,2.052939731,-49.72591,1.232982016,0.26849625,0.217761692
v0+dmp+N520+1220,H2O,62.33094,40435.5,-90.90198905,1.917263237,-35.31296,1.053477842,0.223175388,0.211846305
v0+dmp+N520+1237,H2O,36.8608245,3019110,-107.6350594,2.531023237,-41.66334,1.307732632,0.165408066,0.126484621
v0+dmp+N520+1242,H2O,70.94121,779734,-97.15270584,1.84663751,-43.27836,1.328556498,0.262833459,0.197833859
v0+dmp+N520+1278,H2O,99.977145,150576,-93.18824383,1.949702696,-36.76738,0.791694943,0.132737123,0.167661957
v0+dmp+N520+1455,H2O,98.736165,4664.48,-84.88358952,1.017792235,-36.82676,0.539560627,0.079441634,0.147233935
v0+dmp+N520+1482,H2O,77.33592,116509,-91.12570017,1.659516428,-30.1831,0.86637801,0.244870298,0.282636788
v0+dmp+N520+1514,H2O,41.869311,483633000,-111.8086637,2.139780143,-51.39726,1.604145551,0.327369077,0.204076916
v0+dmp+N520+1515,H2O,86.697105,12355600,-96.81122584,1.990976461,-44.81056,1.006170697,0.172721006,0.171661733
v0+dmp+N520+1769,H2O,87.499635,1435330,-98.84757098,1.545438507,-34.37463,0.980969805,0.164355801,0.1675442
v0+dmp+N520+190,H2O,46.6544655,533887,-101.317436,1.491939468,-38.14472,0.642636913,0.096715623,0.150498082
v0+dmp+N520+22,H2O,27.6394995,1.18E+11,-134.667332,18.09238127,-58.2053,2.024894477,0.001763339,0.00087083
v0+dmp+N520+353,H2O,52.407984,5700630,-103.5390678,2.031197655,-39.89141,1.169604549,0.169125591,0.144600661
v0+dmp+N520+357,H2O,12.6409575,1.34E+14,-153.9385991,9.294355064,-57.02885,3.031088453,0.043773592,0.014441542
v0+dmp+N520+565,H2O,64.71744,14029100,-106.576848,10.96676977,-45.08443,1.292140315,0.008633726,0.006681724
v0+dmp+N520+774,H2O,119.36829,1.75E+11,-118.7247058,4.641231259,-36.31951,1.008010893,0.063246337,0.062743703
v0+dmp+N520+809,H2O,82.37532,63829200,-104.561204,2.533880165,-40.45157,0.942625396,0.107934149,0.114503757
v0+dmp+N520+82,H2O,70.224705,222.846,-77.17069755,0.608364984,-31.39901,0.592311392,0.24661824,0.416365856
v0+dmp+N520+823,H2O,43.5880905,133847,-95.32387324,2.28174728,-43.56229,1.360040406,0.176136112,0.129507999
v0+dmp+N520+835,H2O,73.71954,136464,-94.93304975,1.851786013,-42.49742,1.159264627,0.240934305,0.207833741
v0+dmp+N520+976,H2O,63.0036,1.23E+11,-100.6243875,1.852802375,-44.91163,0.950199158,0.16863744,0.177475888
v0+dmp+N520+995,H2O,21.695838,214420000,-115.0596313,1.881092944,-39.56178,1.692500738,0.354527219,0.209469462
v0+eta+N245+345,H2O,354.90363,46952800000,-119.5225657,8.310785154,-39.13804,0.916399479,0.144261932,0.157422538
v0+hex+N131+1910,H2O,81.61608,92674.7,-88.48576069,4.794393095,-43.41763,1.561740249,0.111606957,0.071463201
v0+hex+N131+1956,H2O,45.790164,434820,-96.15492267,5.405890469,-42.33272,1.654048751,0.056517561,0.034169223
v0+hex+N131+281,H2O,7.994997,405998,-98.22158395,4.296793458,-52.29799,2.336673023,0.011932016,0.005106412
v0+hex+N131+654,H2O,18.328542,225473,-94.51566721,8.756975997,-51.19462,3.876134807,0.021017188,0.005422202
v0+hex+N131+853,H2O,22.819269,193133,-100.6841316,5.204298042,-48.72205,1.956688678,0.02657498,0.013581609
v0+hex+N131+935,H2O,72.42084,320557,-87.39939144,6.455206614,-42.19388,1.31125128,0.082446782,0.062876417
v0+lcy+N442+173,H2O,65.815785,2.89E+12,-139.1788447,3.801541244,-40.17167,1.347806365,0.102964256,0.076393953
v0+lcy+N442+22,H2O,28.8007815,4.94E+16,-165.4065452,22.17813307,-58.57609,3.095468839,0.085433468,0.027599525
v0+lon+N520+419,H2O,131.934045,81386400000,-125.0001583,5.833519476,-42.83656,1.158780047,0.078080773,0.067381876
v0+qtz+N520+1111,H2O,299.738295,1862.98,-80.55628104,1.052607593,-20.68405,0.617726696,0.100444837,0.162604008
v0+qtz+N520+364,H2O,89.72241,105638,-87.11614273,0.82406232,-32.04329,0.544276706,0.139499099,0.2563018
v0+qtz+N520+68,H2O,52.1596215,239031000,-109.097278,16.05855822,-49.16355,0.81155784,0.004364634,0.005378093
v0+reo+N131+1008,H2O,88.87437,20111800,-103.4585717,9.071003269,-44.84459,1.662563345,0.027474655,0.016525478
v0+reo+N131+1229,H2O,70.36956,251577,-94.77687658,4.634176711,-39.35677,1.468013917,0.115055499,0.078374937
v0+reo+N131+2364,H2O,149.312205,116073,-93.01860167,3.251402604,-40.61358,0.939611978,0.139061785,0.147999162
v0+reo+N131+664,H2O,18.5659155,9939240,-97.84304223,5.869368223,-50.79818554,1.550868943,0.04356162,0.028088524
v0+reo+N131+720,H2O,40.674951,207795000,-112.8010908,19.96110884,-52.32276,2.501381724,0.001673327,0.000668961
v0+reo+N131+774,H2O,76.010025,744334000,-112.785963,10.87390765,-43.97214,1.933214852,0.026578874,0.013748536
v0+reo+N131+957,H2O,16.202337,252678,-96.04803084,3.106663084,-44.42934,1.194647101,0.007755151,0.006491583
v0+reo+N131+960,H2O,53.807139,10704000,-101.6797788,6.059456349,-43.55833,1.871074739,0.036617367,0.019570232
v0+rob+N173+3,H2O,15.5803485,18202700,-113.0225399,7.933889183,-53.12716,1.66838757,0.003649293,0.002187317
v0+sab+N268+299,H2O,67.98084,151.9,-72.51087412,1.1575393,-37.57314,0.595196071,0.246935404,0.41488077
v0+scu+N131+247,H2O,14.066475,17998100000,-127.2426963,9.385589513,-58.42319,3.675442439,0.008393824,0.002283759
v0+scu+N131+255,H2O,18.327876,250629000,-119.3439053,9.510025958,-52.04287,3.046763153,0.06110591,0.020056009
v0+scu+N131+296,H2O,37.4311425,1154560,-97.76645772,7.5666529,-46.20357,1.94500542,0.01331108,0.006843724
v0+sod+N520+348,H2O,152.548965,93929700000,-127.9211627,5.599140732,-43.94724,1.01821219,0.082640823,0.081162673
v0+sod+N520+834,H2O,61.47402,42405.5,-89.2372813,0.940975178,-36.61267,0.399939093,0.07478373,0.186987797
v0+sra+N520+3,H2O,70.85352,246091000,-108.2480233,4.312367878,-44.28419,0.73973058,0.034866567,0.047134143
v0+tfz-d+N131+1081,H2O,19.0401075,6988.33,-86.07267787,7.130254,-50.44986,2.880011645,0.037822861,0.013132885
v0+tfz-d+N131+1187,H2O,20.5821195,2626840,-99.68916986,3.79470574,-43.53129,2.573088466,0.241775384,0.093963106
v0+tfz-d+N131+169,H2O,8.7562905,127765000,-116.3323059,6.249805817,-57.67927,2.840291693,0.031190314,0.010981377
v0+tfz-d+N131+266,H2O,14.983224,32330700,-116.4768077,9.470663747,-54.25069,2.85706436,0.036965601,0.012938316
v0+tfz-d+N131+38,H2O,8.267391,1128480000,-120.9612143,4.214003578,-54.71148,2.141467071,0.046631298,0.021775398
v0+tfz-d+N131+397,H2O,12.9398805,1135390,-105.5784554,6.929334378,-54.65114,2.342024518,0.012837195,0.005481238
v0+tfz-d+N131+494,H2O,20.499147,572325,-97.34557972,9.948832282,-51.27426,5.153614094,0.033547287,0.006509468
v0+tfz-d+N131+528,H2O,12.3482505,7733.45,-87.78020221,2.99241954,-46.54417,1.628508346,0.101098818,0.062080626
v0+tfz-d+N131+627,H2O,16.049823,2335.03,-84.77904534,7.001169704,-56.06168,3.086104682,0.121878933,0.039492806
v0+unc+N520+10,H2O,90.956175,150359000,-109.0658992,8.155112052,-43.21715,1.278995641,0.059593269,0.046593802
v0+unc+N520+1601,H2O,159.705135,748268,-91.47534459,1.069662335,-24.67976,0.700977877,0.153400839,0.218838345
v0+utk+N245+1349,H2O,91.583325,228784000,-111.6547532,4.164901774,-44.42119,1.502776844,0.146155688,0.09725708
v0+utp+N51+750,H2O,46.8254055,7396410000,-119.6786805,4.088063385,-40.94875,1.748626094,0.071439543,0.04085467
VEJYIT,H2O,30.871986,1.03E-05,-18.96032031,0.081533387,-20.97925,0.634168862,0.532245604,0.83928057
VEJZIU,H2O,44.768742,4.54E-06,-16.42722778,0.040466535,-14.56227,0.139808434,0.127452359,0.91162139
VIQQUJ_clean,H2O,18.1664265,0.450015,-59.08485875,7.745151814,-48.59664,4.104159412,0.083365506,0.020312443
VIYMAT_clean,H2O,17.5560375,110054,-99.07738027,13.20320031,-56.0372,4.69913272,0.003487433,0.000742144
VUQKAU_clean,H2O,25.718034,1203330,-98.50828118,11.18408756,-48.63404,5.617840501,0.050252312,0.00894513
VUQKAU01_clean,H2O,23.516016,1134260,-105.2782029,9.916580162,-53.29136,5.598975296,0.045701887,0.008162545
VUQKAU02_clean,H2O,24.2674305,495849,-99.7308555,10.37135912,-51.30707,5.649853468,0.055809759,0.00987809
WIZMAV,H2O,51.9743625,8.49E-06,-18.55303418,0.064667213,-15.74711,0.294646266,0.273385812,0.927844143
WOBQEL_clean,H2O,21.8873685,10815.1,-92.77344729,4.766165695,-50.14034,4.825608664,0.15082083,0.03125426
WOJZOM_clean,H2O,22.240737,30863400,-106.2802933,16.43955662,-56.31009,5.72625075,0.015171673,0.002649495
WURKEB_clean,H2O,29.4277095,2845.69,-84.53994163,18.13124826,-52.15029,4.514691961,0.006876782,0.001523201
XEBHOC,H2O,96.912435,1.26E-05,-19.78194696,0.087607642,-14.73936,0.172158898,0.157456623,0.914600551
XINWUO_clean,H2O,27.018177,5.56215,-60.98875843,19.90949551,-57.46544,5.188826435,0.001144124,0.000220498
XUKHUI_clean,H2O,17.6038785,1082.68,-77.38304884,10.58357668,-57.67103,5.015297147,0.011149435,0.002223086
XUPSAE,H2O,25.793847,2.76E-05,-22.7798645,0.131837876,-25.02619341,0.933151216,0.109766815,0.117630254
YIYHAQ_clean,H2O,20.7179835,7319.58,-83.80201584,6.85880614,-47.54317,4.71973286,0.225666748,0.047813458
YUCZOM_clean,H2O,24.2951805,0.439094,-58.33316812,17.75403794,-56.74905,5.576743353,0.005592364,0.001002801
ZEDZAL01_clean,H2O,26.3958555,3296850,-104.5442645,3.934189846,-45.01307,3.819777204,0.236770907,0.061985528
Zeolite_13X,H2O,16.7901375,0.865502,-60.46064309,10.87369337,-59.78418,2.642240808,0.000219848,8.32E-05
ZnTBAPy4,H2O,18.1592115,0.000767682,-40.84553539,0.70244895,-35.23469,2.504499591,0.397857943,0.15885726
ZOMNUM_clean,H2O,22.6241865,523567,-102.6740696,13.05675762,-53.34646,6.016325741,0.032915418,0.005471017
